Category,Term,Count,List Total,Pop Hits,Pop Total,P-Value,Benjamini,Fold Enrichment,Bonferroni,FDR,Fisher Exact,Full Term,User Ids,Theme,minus_log10_Benjamini
REACTOME_PATHWAY,Major pathway of rRNA processing in the nucleolus and cytosol,8,213,166,10908,0.0432,0.112,2.47,1.0,0.0757,0.0162,R-HSA-6791226~Major pathway of rRNA processing in the nucleolus and cytosol,"FBL,NIP7,RPL11,RPP21,RPL38,MTREX,RPS27A,UBA52",Protein & RNA homeostasis,0.9507819773298184
REACTOME_PATHWAY,Interferon Signaling,11,213,277,10908,0.0433,0.112,2.03,1.0,0.0757,0.0198,R-HSA-913531~Interferon Signaling,"SEH1L,PPP2R1B,EIF4A3,NUP43,FANCE,RPS27A,UBA52,ACTB,ACTG1,EIF4G1,TUBA8",Immune response & host–pathogen interactions,0.9507819773298184
GOTERM_BP_DIRECT,morphogenesis of a polarized epithelium,2,245,3,16251,0.0444,0.444,44.22,1.0,0.425,0.000672,GO:0001738~morphogenesis of a polarized epithelium,"ACTB,ACTG1",,0.3526170298853802
GOTERM_BP_DIRECT,mitotic telomere maintenance via semi-conservative replication,2,245,3,16251,0.0444,0.444,44.22,1.0,0.425,0.000672,GO:1902990~mitotic telomere maintenance via semi-conservative replication,"RTEL1,PCNA",,0.3526170298853802
GOTERM_BP_DIRECT,positive regulation of establishment of protein localization to telomere,2,245,3,16251,0.0444,0.444,44.22,1.0,0.425,0.000672,GO:1904851~positive regulation of establishment of protein localization to telomere,"CCT6A,TCP1",,0.3526170298853802
GOTERM_BP_DIRECT,post-translational protein acetylation,2,245,3,16251,0.0444,0.444,44.22,1.0,0.425,0.000672,GO:0034421~post-translational protein acetylation,"DSCC1,ESCO2",,0.3526170298853802
GOTERM_BP_DIRECT,regulation of transepithelial transport,2,245,3,16251,0.0444,0.444,44.22,1.0,0.425,0.000672,GO:0150111~regulation of transepithelial transport,"ACTB,ACTG1",,0.3526170298853802
GOTERM_BP_DIRECT,sister chromatid segregation,2,245,3,16251,0.0444,0.444,44.22,1.0,0.425,0.000672,GO:0000819~sister chromatid segregation,"TOP2A,TOP2B",,0.3526170298853802
GOTERM_BP_DIRECT,regulation of synaptic vesicle endocytosis,3,245,23,16251,0.0462,0.459,8.65,1.0,0.439,0.0048,GO:1900242~regulation of synaptic vesicle endocytosis,"ARPC3,ACTB,ACTG1",,0.33818731446273875
REACTOME_PATHWAY,Formation of the polybromo-BAF (pBAF) complex,3,213,18,10908,0.0469,0.121,8.54,1.0,0.0818,0.00482,R-HSA-9933939~Formation of the polybromo-BAF (pBAF) complex,"PBRM1,ACTL6A,ACTB",,0.9172146296835499
REACTOME_PATHWAY,Negative regulation of MAPK pathway,4,213,43,10908,0.0506,0.13,4.76,1.0,0.0881,0.00962,R-HSA-5675221~Negative regulation of MAPK pathway,"PPP2R1B,PPP2R5B,RPS27A,UBA52",,0.8860566476931632
GOTERM_BP_DIRECT,chromatin remodeling,10,245,318,16251,0.0512,0.505,2.09,1.0,0.482,0.0226,GO:0006338~chromatin remodeling,"NAA50,FBL,PBRM1,PRKDC,MYC,ACTL6A,RUVBL1,RAD23A,UBE2A,ACTB",,0.2967086218813386
REACTOME_PATHWAY,LDL clearance,3,213,19,10908,0.0518,0.132,8.09,1.0,0.0891,0.00565,R-HSA-8964038~LDL clearance,"SOAT1,SOAT2,CLTC",,0.8794260687941501
REACTOME_PATHWAY,Aberrant regulation of mitotic exit in cancer due to RB1 defects,3,213,19,10908,0.0518,0.132,8.09,1.0,0.0891,0.00565,R-HSA-9687136~Aberrant regulation of mitotic exit in cancer due to RB1 defects,"CDC26,UBE2D1,ANAPC10",,0.8794260687941501
REACTOME_PATHWAY,Phosphorylation of the APC/C,3,213,19,10908,0.0518,0.132,8.09,1.0,0.0891,0.00565,R-HSA-176412~Phosphorylation of the APC/C,"CDC26,UBE2D1,ANAPC10",,0.8794260687941501
REACTOME_PATHWAY,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,3,213,19,10908,0.0518,0.132,8.09,1.0,0.0891,0.00565,R-HSA-176407~Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,"CDC26,UBE2D1,ANAPC10",,0.8794260687941501
GOTERM_BP_DIRECT,regulation of embryonic development,4,245,56,16251,0.0518,0.507,4.74,1.0,0.484,0.01,GO:0045995~regulation of embryonic development,"DDB1,ACTL6A,RUVBL1,RBX1",,0.294992040666664
REACTOME_PATHWAY,Toll Like Receptor 3 (TLR3) Cascade,6,213,104,10908,0.0519,0.132,2.95,1.0,0.0892,0.0161,R-HSA-168164~Toll Like Receptor 3 (TLR3) Cascade,"PPP2R1B,UBE2D3,UBE2D1,UBE2V1,RPS27A,UBA52",,0.8794260687941501
GOTERM_BP_DIRECT,regulation of G0 to G1 transition,3,245,25,16251,0.0537,0.517,7.96,1.0,0.494,0.00609,GO:0070316~regulation of G0 to G1 transition,"PBRM1,ACTL6A,ACTB",,0.2865094569060575
GOTERM_BP_DIRECT,U2-type prespliceosome assembly,3,245,25,16251,0.0537,0.517,7.96,1.0,0.494,0.00609,GO:1903241~U2-type prespliceosome assembly,"SF3B3,SNRPD1,SNRPD3",,0.2865094569060575
REACTOME_PATHWAY,rRNA processing in the nucleus and cytosol,8,213,176,10908,0.056,0.142,2.33,1.0,0.0959,0.0222,R-HSA-8868773~rRNA processing in the nucleus and cytosol,"FBL,NIP7,RPL11,RPP21,RPL38,MTREX,RPS27A,UBA52",Protein & RNA homeostasis,0.8477116556169435
REACTOME_PATHWAY,Recycling pathway of L1,4,213,45,10908,0.0566,0.143,4.55,1.0,0.0966,0.0113,R-HSA-437239~Recycling pathway of L1,"CLTC,ACTB,ACTG1,TUBA8",,0.8446639625349383
GOTERM_BP_DIRECT,regulation of centrosome duplication,3,245,26,16251,0.0576,0.551,7.65,1.0,0.526,0.00681,GO:0010824~regulation of centrosome duplication,"PDCD6IP,XRCC3,RBX1",,0.2588484011482149
REACTOME_PATHWAY,"Plasma lipoprotein assembly, remodeling, and clearance",5,213,75,10908,0.058,0.146,3.41,1.0,0.0987,0.0155,"R-HSA-174824~Plasma lipoprotein assembly, remodeling, and clearance","SOAT1,SOAT2,CLTC,RPS27A,UBA52",Other,0.835647144215563
GOTERM_BP_DIRECT,late viral transcription,2,245,4,16251,0.0587,0.554,33.17,1.0,0.529,0.00133,GO:0019086~late viral transcription,"CCNT2,MON1B",,0.2564902352715702
GOTERM_BP_DIRECT,cellular senescence,4,245,59,16251,0.0588,0.554,4.5,1.0,0.529,0.012,GO:0090398~cellular senescence,"TOP2B,WRN,KAT5,KAT6A",,0.2564902352715702
REACTOME_PATHWAY,TRIF (TICAM1)-mediated TLR4 signaling,6,213,108,10908,0.0592,0.148,2.85,1.0,0.1,0.0191,R-HSA-937061~TRIF (TICAM1)-mediated TLR4 signaling,"PPP2R1B,UBE2D3,UBE2D1,UBE2V1,RPS27A,UBA52",,0.8297382846050426
REACTOME_PATHWAY,MyD88-independent TLR4 cascade,6,213,108,10908,0.0592,0.148,2.85,1.0,0.1,0.0191,R-HSA-166166~MyD88-independent TLR4 cascade,"PPP2R1B,UBE2D3,UBE2D1,UBE2V1,RPS27A,UBA52",,0.8297382846050426
REACTOME_PATHWAY,Gap junction trafficking,4,213,46,10908,0.0597,0.149,4.45,1.0,0.101,0.0122,R-HSA-190828~Gap junction trafficking,"CLTC,ACTB,ACTG1,TUBA8",,0.826813731587726
GOTERM_BP_DIRECT,positive regulation of TORC1 signaling,4,245,60,16251,0.0613,0.572,4.42,1.0,0.547,0.0127,GO:1904263~positive regulation of TORC1 signaling,"SEH1L,LARS1,ATP6V1E1,RBX1",,0.24260397120697583
REACTOME_PATHWAY,Dengue Virus Infection,13,213,375,10908,0.0622,0.155,1.78,1.0,0.105,0.0326,R-HSA-9839923~Dengue Virus Infection,"SF3B3,PDCD6IP,EIF4A3,PIK3R4,RRBP1,IPO7,MTOR,SNRPD1,DHX16,SNRPD3,RPS27A,UBA52,EIF4G1",Immune response & host–pathogen interactions,0.8096683018297085
REACTOME_PATHWAY,Recruitment of mitotic centrosome proteins and complexes,5,213,77,10908,0.0627,0.155,3.33,1.0,0.105,0.0172,R-HSA-380270~Recruitment of mitotic centrosome proteins and complexes,"MZT2A,NME7,HAUS4,DYNLL1,CKAP5",Cell cycle & mitosis,0.8096683018297085
REACTOME_PATHWAY,Centrosome maturation,5,213,77,10908,0.0627,0.155,3.33,1.0,0.105,0.0172,R-HSA-380287~Centrosome maturation,"MZT2A,NME7,HAUS4,DYNLL1,CKAP5",Cell cycle & mitosis,0.8096683018297085
REACTOME_PATHWAY,Cyclin D associated events in G1,4,213,47,10908,0.0629,0.155,4.36,1.0,0.105,0.0131,R-HSA-69231~Cyclin D associated events in G1,"PPP2R1B,RPS27A,UBA52,CKS1B",,0.8096683018297085
REACTOME_PATHWAY,G1 Phase,4,213,47,10908,0.0629,0.155,4.36,1.0,0.105,0.0131,R-HSA-69236~G1 Phase,"PPP2R1B,RPS27A,UBA52,CKS1B",,0.8096683018297085
REACTOME_PATHWAY,Gap junction trafficking and regulation,4,213,48,10908,0.0662,0.162,4.27,1.0,0.11,0.0141,R-HSA-157858~Gap junction trafficking and regulation,"CLTC,ACTB,ACTG1,TUBA8",,0.790484985457369
REACTOME_PATHWAY,NOTCH1 Intracellular Domain Regulates Transcription,4,213,48,10908,0.0662,0.162,4.27,1.0,0.11,0.0141,R-HSA-2122947~NOTCH1 Intracellular Domain Regulates Transcription,"MYC,RPS27A,UBA52,RBX1",Cell signaling,0.790484985457369
REACTOME_PATHWAY,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,3,213,22,10908,0.0673,0.165,6.98,1.0,0.111,0.0086,R-HSA-450321~JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,"UBE2V1,RPS27A,UBA52",Cell signaling,0.7825160557860937
REACTOME_PATHWAY,Eukaryotic Translation Elongation,5,213,79,10908,0.0676,0.165,3.24,1.0,0.111,0.019,R-HSA-156842~Eukaryotic Translation Elongation,"EEF1B2,RPL11,RPL38,RPS27A,UBA52",Protein & RNA homeostasis,0.7825160557860937
REACTOME_PATHWAY,Selenocysteine synthesis,5,213,79,10908,0.0676,0.165,3.24,1.0,0.111,0.019,R-HSA-2408557~Selenocysteine synthesis,"SARS1,RPL11,RPL38,RPS27A,UBA52",Other,0.7825160557860937
REACTOME_PATHWAY,COPI-independent Golgi-to-ER retrograde traffic,4,213,49,10908,0.0695,0.169,4.18,1.0,0.114,0.0151,R-HSA-6811436~COPI-independent Golgi-to-ER retrograde traffic,"DYNC1LI2,CAPZB,DYNLL1,TUBA8",Membrane trafficking & vesicular transport,0.7721132953863264
GOTERM_BP_DIRECT,regulation of cell cycle,8,245,242,16251,0.0727,0.656,2.19,1.0,0.627,0.0307,GO:0051726~regulation of cell cycle,"GADD45B,KAT5,ACTL6A,RUVBL1,LIN9,ACTB,CDKN3,RBX1",,0.1830961606243397
REACTOME_PATHWAY,Telomere Extension By Telomerase,3,213,23,10908,0.0728,0.175,6.68,1.0,0.119,0.00975,R-HSA-171319~Telomere Extension By Telomerase,"RTEL1,RUVBL1,POT1",,0.7569619513137056
REACTOME_PATHWAY,RHOBTB2 GTPase cycle,3,213,23,10908,0.0728,0.175,6.68,1.0,0.119,0.00975,R-HSA-9013418~RHOBTB2 GTPase cycle,"CCT6A,CCT2,ACTG1",,0.7569619513137056
REACTOME_PATHWAY,activated TAK1 mediates p38 MAPK activation,3,213,23,10908,0.0728,0.175,6.68,1.0,0.119,0.00975,R-HSA-450302~activated TAK1 mediates p38 MAPK activation,"UBE2V1,RPS27A,UBA52",Cell signaling,0.7569619513137056
GOTERM_BP_DIRECT,cholesterol storage,2,245,5,16251,0.0729,0.656,26.53,1.0,0.627,0.0022,GO:0010878~cholesterol storage,"SOAT1,SOAT2",,0.1830961606243397
GOTERM_BP_DIRECT,macrophage derived foam cell differentiation,2,245,5,16251,0.0729,0.656,26.53,1.0,0.627,0.0022,GO:0010742~macrophage derived foam cell differentiation,"SOAT1,SOAT2",,0.1830961606243397
GOTERM_BP_DIRECT,mitotic DNA replication initiation,2,245,5,16251,0.0729,0.656,26.53,1.0,0.627,0.0022,GO:1902975~mitotic DNA replication initiation,"MCM4,MCM2",,0.1830961606243397
GOTERM_BP_DIRECT,scaRNA localization to Cajal body,2,245,5,16251,0.0729,0.656,26.53,1.0,0.627,0.0022,GO:0090666~scaRNA localization to Cajal body,"CCT2,TCP1",,0.1830961606243397
REACTOME_PATHWAY,mRNA 3'-end processing,7,213,151,10908,0.0741,0.178,2.37,1.0,0.12,0.0286,R-HSA-72187~mRNA 3'-end processing,"SF3B3,SNRPD1,EIF4A3,SNRPD3,RPS27A,UBA52,THOC6",Protein & RNA homeostasis,0.7495799976911061
GOTERM_BP_DIRECT,positive regulation of viral genome replication,3,245,30,16251,0.0742,0.658,6.63,1.0,0.629,0.0102,GO:0045070~positive regulation of viral genome replication,"DDB1,RAD23A,PPID",,0.1817741063860445
GOTERM_BP_DIRECT,regulation of nucleotide-excision repair,3,245,30,16251,0.0742,0.658,6.63,1.0,0.629,0.0102,GO:2000819~regulation of nucleotide-excision repair,"PBRM1,ACTL6A,ACTB",,0.1817741063860445
REACTOME_PATHWAY,Maturation of protein E,2,213,4,10908,0.0755,0.181,25.61,1.0,0.122,0.00222,R-HSA-9694493~Maturation of protein E,"RPS27A,UBA52",Immune response & host–pathogen interactions,0.7423214251308154
REACTOME_PATHWAY,Maturation of protein E,2,213,4,10908,0.0755,0.181,25.61,1.0,0.122,0.00222,R-HSA-9683683~Maturation of protein E,"RPS27A,UBA52",Immune response & host–pathogen interactions,0.7423214251308154
REACTOME_PATHWAY,ER to Golgi Anterograde Transport,7,213,152,10908,0.076,0.181,2.36,1.0,0.123,0.0295,R-HSA-199977~ER to Golgi Anterograde Transport,"NAPA,COPB2,DYNC1LI2,CAPZB,ARFGAP3,DYNLL1,TUBA8",Membrane trafficking & vesicular transport,0.7423214251308154
GOTERM_BP_DIRECT,regulation of DNA repair,4,245,66,16251,0.0769,0.677,4.02,1.0,0.647,0.0175,GO:0006282~regulation of DNA repair,"SF3B3,ACTL6A,RUVBL1,UBE2V1",,0.16941133131485567
GOTERM_BP_DIRECT,regulation of mitotic cell cycle,4,245,68,16251,0.0824,0.721,3.9,1.0,0.689,0.0193,GO:0007346~regulation of mitotic cell cycle,"CDC26,ANAPC10,RBX1,CKS1B",,0.14206473528057098
GOTERM_BP_DIRECT,intra-Golgi vesicle-mediated transport,3,245,32,16251,0.083,0.721,6.22,1.0,0.689,0.0122,GO:0006891~intra-Golgi vesicle-mediated transport,"NAPA,GABARAPL2,COPB2",,0.14206473528057098
REACTOME_PATHWAY,Fcgamma receptor (FCGR) dependent phagocytosis,5,213,85,10908,0.0835,0.198,3.01,1.0,0.134,0.0252,R-HSA-2029480~Fcgamma receptor (FCGR) dependent phagocytosis,"ARPC2,ARPC3,ARPC1A,ACTB,ACTG1",,0.7033348097384688
REACTOME_PATHWAY,Amino acids regulate mTORC1,4,213,53,10908,0.0836,0.198,3.87,1.0,0.134,0.0196,R-HSA-9639288~Amino acids regulate mTORC1,"SEH1L,ATP6V1E1,MTOR,ATP6V1F",Cell signaling,0.7033348097384688
REACTOME_PATHWAY,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,4,213,53,10908,0.0836,0.198,3.87,1.0,0.134,0.0196,R-HSA-3371497~HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,"DYNC1LI2,CAPZB,DYNLL1,TUBA8",Protein & RNA homeostasis,0.7033348097384688
GOTERM_BP_DIRECT,cell cycle phase transition,2,245,6,16251,0.0868,0.738,22.11,1.0,0.706,0.00326,GO:0044770~cell cycle phase transition,"UPF1,UBE2L3",,0.13194363817695845
GOTERM_BP_DIRECT,"DNA replication, synthesis of primer",2,245,6,16251,0.0868,0.738,22.11,1.0,0.706,0.00326,"GO:0006269~DNA replication, synthesis of primer","POLA2,PRIM1",,0.13194363817695845
GOTERM_BP_DIRECT,regulation of membrane permeability,2,245,6,16251,0.0868,0.738,22.11,1.0,0.706,0.00326,GO:0090559~regulation of membrane permeability,"PDCD6IP,MTOR",,0.13194363817695845
GOTERM_BP_DIRECT,protein import into nucleus,5,245,112,16251,0.0883,0.746,2.96,1.0,0.713,0.0273,GO:0006606~protein import into nucleus,"POLA2,IPO7,RAN,IPO5,STK3",,0.1272611725273312
REACTOME_PATHWAY,Formation of a pool of free 40S subunits,5,213,87,10908,0.0891,0.21,2.94,1.0,0.142,0.0275,R-HSA-72689~Formation of a pool of free 40S subunits,"RPL11,EIF3G,RPL38,RPS27A,UBA52",Protein & RNA homeostasis,0.6777807052660807
REACTOME_PATHWAY,SARS-CoV-2 activates/modulates innate and adaptive immune responses,6,213,122,10908,0.0892,0.21,2.52,1.0,0.142,0.0323,R-HSA-9705671~SARS-CoV-2 activates/modulates innate and adaptive immune responses,"SEH1L,PIK3R4,NUP43,UBE2V1,RPS27A,UBA52",Immune response & host–pathogen interactions,0.6777807052660807
REACTOME_PATHWAY,Signaling by TGFB family members,7,213,159,10908,0.0898,0.211,2.25,1.0,0.142,0.0363,R-HSA-9006936~Signaling by TGFB family members,"PPP1CC,CCNT2,MYC,UBE2D3,UBE2D1,RPS27A,UBA52",,0.6757175447023074
REACTOME_PATHWAY,Downregulation of TGF-beta receptor signaling,3,213,26,10908,0.0901,0.211,5.91,1.0,0.142,0.0137,R-HSA-2173788~Downregulation of TGF-beta receptor signaling,"PPP1CC,RPS27A,UBA52",Cell signaling,0.6757175447023074
REACTOME_PATHWAY,Postmitotic nuclear pore complex (NPC) reformation,3,213,26,10908,0.0901,0.211,5.91,1.0,0.142,0.0137,R-HSA-9615933~Postmitotic nuclear pore complex (NPC) reformation,"SEH1L,NUP43,RAN",,0.6757175447023074
REACTOME_PATHWAY,Protein localization,7,213,160,10908,0.0918,0.214,2.24,1.0,0.145,0.0374,R-HSA-9609507~Protein localization,"TIMM10B,UBE2D3,UBE2D1,TIMM10,GET3,RPS27A,UBA52",,0.6695862266508091
GOTERM_BP_DIRECT,homologous chromosome pairing at meiosis,3,245,34,16251,0.0921,0.773,5.85,1.0,0.739,0.0144,GO:0007129~homologous chromosome pairing at meiosis,"FANCD2,DMC1,TEX12",,0.11182050608167508
REACTOME_PATHWAY,Intra-Golgi and retrograde Golgi-to-ER traffic,8,213,199,10908,0.0934,0.217,2.06,1.0,0.147,0.0415,R-HSA-6811442~Intra-Golgi and retrograde Golgi-to-ER traffic,"NAPA,COPB2,DYNC1LI2,CAPZB,BNIP1,ARFGAP3,DYNLL1,TUBA8",Membrane trafficking & vesicular transport,0.6635402661514705
REACTOME_PATHWAY,Senescence-Associated Secretory Phenotype (SASP),5,213,89,10908,0.095,0.22,2.88,1.0,0.149,0.03,R-HSA-2559582~Senescence-Associated Secretory Phenotype (SASP),"CDC26,UBE2D1,RPS27A,UBA52,ANAPC10",,0.6575773191777937
GOTERM_BP_DIRECT,DNA biosynthetic process,3,245,35,16251,0.0967,0.806,5.69,1.0,0.771,0.0155,GO:0071897~DNA biosynthetic process,"POLD2,POLK,LIN9",,0.09366495819490933
REACTOME_PATHWAY,Signaling by NOTCH1 in Cancer,4,213,57,10908,0.0989,0.227,3.59,1.0,0.153,0.025,R-HSA-2644603~Signaling by NOTCH1 in Cancer,"MYC,RPS27A,UBA52,RBX1",,0.6439741428068773
REACTOME_PATHWAY,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,4,213,57,10908,0.0989,0.227,3.59,1.0,0.153,0.025,R-HSA-2894862~Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,"MYC,RPS27A,UBA52,RBX1",,0.6439741428068773
REACTOME_PATHWAY,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,4,213,57,10908,0.0989,0.227,3.59,1.0,0.153,0.025,R-HSA-2894858~Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,"MYC,RPS27A,UBA52,RBX1",,0.6439741428068773
REACTOME_PATHWAY,Signaling by NOTCH1 PEST Domain Mutants in Cancer,4,213,57,10908,0.0989,0.227,3.59,1.0,0.153,0.025,R-HSA-2644602~Signaling by NOTCH1 PEST Domain Mutants in Cancer,"MYC,RPS27A,UBA52,RBX1",,0.6439741428068773
REACTOME_PATHWAY,Constitutive Signaling by NOTCH1 PEST Domain Mutants,4,213,57,10908,0.0989,0.227,3.59,1.0,0.153,0.025,R-HSA-2644606~Constitutive Signaling by NOTCH1 PEST Domain Mutants,"MYC,RPS27A,UBA52,RBX1",,0.6439741428068773
