Category,Term,Count,List Total,Pop Hits,Pop Total,P-Value,Benjamini,Fold Enrichment,Bonferroni,FDR,Fisher Exact,Full Term,User Ids,Theme,minus_log10_Benjamini
REACTOME_PATHWAY,Immune System,58,209,2114,10908,0.00287,0.0223,1.43,0.936,0.0191,0.00194,R-HSA-168256~Immune System,"DDX3Y,EIF4A1,MRE11,WIPF2,UBE2L6,ACTB,TUBA1C,TUBA1B,FCGR3A,CAPZB,PPP2R1A,DHX58,CFL1,AKT1,SNAP29,KPNA3,ATP6V1G2,IL18,ATAD3B,ATG14,DYNLL2,TUBA4A,RBX1,ENAH,STIM1,BOLA2,PSME1,CD226,MAPT,LCP1,DCTN6,CUL5,KMT2A,PSMD13,PRKDC,CUL2,CUL1,PSMB10,PPP2CB,KIF3B,POLR2F,RICTOR,ATP6V1G3,ATP6V1F,UBE2F,DYNC1H1,XRCC5,GLMN,ERLIN2,UBE2G2,BAIAP2,CAPZA3,PRKRA,PSMC2,UBE2N,FBXL3,ACTR10,HSPA1A",Immune response & host–pathogen interactions,1.6516951369518393
REACTOME_PATHWAY,Cyclin A:Cdk2-associated events at S phase entry,7,209,75,10908,0.00302,0.0233,4.87,0.945,0.0199,0.000565,R-HSA-69656~Cyclin A:Cdk2-associated events at S phase entry,"TFDP1,CCNE1,PSMD13,PSMC2,CUL1,AKT1,LIN9",Cell cycle & mitosis,1.632644078973981
GOTERM_BP_DIRECT,RNA polymerase II transcription initiation surveillance,4,248,20,16251,0.00327,0.188,13.11,0.993,0.185,0.000212,GO:0160240~RNA polymerase II transcription initiation surveillance,"PPP2R1A,INTS10,INTS7,RBX1",,0.7258421507363202
GOTERM_BP_DIRECT,protein polyubiquitination,9,248,162,16251,0.00338,0.188,3.64,0.994,0.185,0.000861,GO:0000209~protein polyubiquitination,"UBE2F,UBE2N,CUL1,ERCC8,UBE4B,PEX10,UBE2L6,UBE2G2,RBX1",,0.7258421507363202
GOTERM_BP_DIRECT,positive regulation of G1/S transition of mitotic cell cycle,5,248,42,16251,0.00371,0.199,7.8,0.996,0.196,0.000426,GO:1900087~positive regulation of G1/S transition of mitotic cell cycle,"DDX3Y,RRM2,TFDP1,CCNE1,AKT1",,0.7011469235902933
GOTERM_BP_DIRECT,regulation of circadian rhythm,6,248,69,16251,0.00397,0.2,5.7,0.997,0.198,0.000638,GO:0042752~regulation of circadian rhythm,"PPP1CC,PRKDC,CUL1,FBXL3,CSNK1D,RBX1",,0.6989700043360187
GOTERM_BP_DIRECT,regulation of cell cycle,11,248,242,16251,0.004,0.2,2.98,0.998,0.198,0.00125,GO:0051726~regulation of cell cycle,"TFDP1,GADD45B,CDK5,MORF4L2,CUL1,TSC2,LIN9,IFNW1,ACTB,GADD45G,RBX1",,0.6989700043360187
REACTOME_PATHWAY,Membrane Trafficking,23,209,627,10908,0.00414,0.0317,1.91,0.981,0.0271,0.00205,R-HSA-199991~Membrane Trafficking,"DCTN6,DYNC1H1,GDI1,TSC2,CSNK1D,BICD1,DYNLL2,TUBA4A,ACTB,TUBA1C,TUBA1B,KIF9,GRK3,CAPZB,KIF3B,CAPZA3,BLOC1S3,AKT1,ACTR10,VPS36,SNAP29,SNX5,UBQLN2",Membrane trafficking & vesicular transport,1.4989407377822486
REACTOME_PATHWAY,Mitochondrial unfolded protein response (UPRmt),4,209,18,10908,0.00451,0.0343,11.6,0.987,0.0293,0.000325,R-HSA-9841251~Mitochondrial unfolded protein response (UPRmt),"AKT1,HSPE1,SIRT3,HSPA1A",Protein & RNA homeostasis,1.4647058799572295
REACTOME_PATHWAY,Neddylation,12,209,230,10908,0.00459,0.0346,2.72,0.988,0.0296,0.00158,R-HSA-8951664~Neddylation,"UBE2F,CUL5,PSMD13,UBD,PSMC2,CUL2,COMMD2,CUL1,ERCC8,FBXL3,COMMD1,RBX1",Ubiquitin-mediated protein degradation,1.4609239012072235
GOTERM_BP_DIRECT,proteasomal protein catabolic process,6,248,72,16251,0.00476,0.23,5.46,0.999,0.227,0.000801,GO:0010498~proteasomal protein catabolic process,"CUL5,PSMD13,PSMC2,CUL2,CUL1,PSMB10",,0.638272163982407
GOTERM_BP_DIRECT,chaperone-mediated protein complex assembly,4,248,23,16251,0.00491,0.23,11.4,0.999,0.227,0.000373,GO:0051131~chaperone-mediated protein complex assembly,"MKKS,BBS12,PFDN6,HSPA1A",,0.638272163982407
GOTERM_BP_DIRECT,mismatch repair,4,248,24,16251,0.00554,0.248,10.92,1.0,0.245,0.000442,GO:0006298~mismatch repair,"PCNA,MSH3,RPA1,RPA2",,0.6055483191737837
REACTOME_PATHWAY,Regulation of PLK1 Activity at G2/M Transition,7,209,85,10908,0.00561,0.042,4.3,0.995,0.0359,0.0012,R-HSA-2565942~Regulation of PLK1 Activity at G2/M Transition,"NEDD1,DYNC1H1,PPP2R1A,CUL1,CSNK1D,TUBA4A,HAUS1",Cell cycle & mitosis,1.3767507096020994
GOTERM_BP_DIRECT,protein transport,17,248,516,16251,0.00564,0.248,2.16,1.0,0.245,0.00248,GO:0015031~protein transport,"ARFGEF1,GRIPAP1,VPS29,GDI1,TIMM9,RRBP1,COMMD1,NXT2,KTN1,HEATR5B,VPS35,SEC23B,IFT56,CCDC93,SNAP29,KPNA3,SNX5",,0.6055483191737837
GOTERM_BP_DIRECT,intrinsic apoptotic signaling pathway,5,248,48,16251,0.006,0.248,6.83,1.0,0.245,0.000797,GO:0097193~intrinsic apoptotic signaling pathway,"DDX3Y,CUL5,CUL2,CUL1,HSPE1",,0.6055483191737837
GOTERM_BP_DIRECT,siRNA processing,3,248,8,16251,0.00606,0.248,24.57,1.0,0.245,0.000186,GO:0030422~siRNA processing,"TSNAX,PRKRA,DICER1",,0.6055483191737837
GOTERM_BP_DIRECT,DNA damage response,13,248,341,16251,0.00611,0.248,2.5,1.0,0.245,0.0023,GO:0006974~DNA damage response,"MRE11,MCM7,XRCC5,PRKDC,XRCC3,RPA1,RBX1,MAD2L2,BABAM2,ERCC8,RAD1,MAPT,RAD9A",,0.6055483191737837
REACTOME_PATHWAY,Association of TriC/CCT with target proteins during biosynthesis,5,209,39,10908,0.00627,0.0465,6.69,0.998,0.0398,0.000834,R-HSA-390471~Association of TriC/CCT with target proteins during biosynthesis,"CCT3,CCNE1,FBXL3,CCT7,CCT6B",Protein & RNA homeostasis,1.332547047110046
REACTOME_PATHWAY,Interferon Signaling,13,209,277,10908,0.00674,0.0497,2.45,0.998,0.0425,0.00258,R-HSA-913531~Interferon Signaling,"EIF4A1,UBE2L6,TUBA4A,ACTB,PPP2CB,TUBA1C,TUBA1B,PPP2R1A,PRKRA,UBE2N,MAPT,KPNA3,HSPA1A",Immune response & host–pathogen interactions,1.3036436112666678
GOTERM_BP_DIRECT,endocytic recycling,6,248,79,16251,0.00705,0.279,4.98,1.0,0.275,0.0013,GO:0032456~endocytic recycling,"VPS29,ACAP2,COMMD2,VPS35,COMMD1,CCDC93",,0.5543957967264024
REACTOME_PATHWAY,Post-chaperonin tubulin folding pathway,4,209,21,10908,0.00705,0.0516,9.94,0.999,0.0441,0.000607,R-HSA-389977~Post-chaperonin tubulin folding pathway,"TUBA1C,TUBA1B,TBCD,TUBA4A",,1.2873502983727887
REACTOME_PATHWAY,RNA Polymerase II Transcription,37,209,1258,10908,0.0081,0.0588,1.54,1.0,0.0502,0.00506,R-HSA-73857~RNA Polymerase II Transcription,"SLBP,STEAP3,MRE11,ELOF1,PCNA,KMT2A,PSMD13,GTF2B,INTS10,CUL1,PPP2CB,BRIP1,PPP2R1A,AKT1,POLR2F,RICTOR,NELFA,RMI2,RRM2,CPSF1,RFC2,TXNRD1,RPA1,TSC2,RPA2,MED4,SIRT3,RBX1,OCLN,TFDP1,CDK5,CCNE1,PSMC2,INTS7,RAD1,RAD9B,RAD9A",Protein & RNA homeostasis,1.2306226739238615
REACTOME_PATHWAY,Formation of Incision Complex in GG-NER,5,209,42,10908,0.00816,0.0588,6.21,1.0,0.0502,0.00118,R-HSA-5696395~Formation of Incision Complex in GG-NER,"SUMO2,RPA1,UBE2N,RPA2,RBX1",DNA replication & repair,1.2306226739238615
REACTOME_PATHWAY,Transport to the Golgi and subsequent modification,10,209,183,10908,0.0084,0.0601,2.85,1.0,0.0514,0.00275,R-HSA-948021~Transport to the Golgi and subsequent modification,"DCTN6,DYNC1H1,TUBA1C,TUBA1B,CAPZB,CAPZA3,CSNK1D,ACTR10,DYNLL2,TUBA4A",Membrane trafficking & vesicular transport,1.2211255279972604
REACTOME_PATHWAY,Vesicle-mediated transport,23,209,668,10908,0.00856,0.0607,1.8,1.0,0.0519,0.00452,R-HSA-5653656~Vesicle-mediated transport,"DCTN6,DYNC1H1,GDI1,TSC2,CSNK1D,BICD1,DYNLL2,TUBA4A,ACTB,TUBA1C,TUBA1B,KIF9,GRK3,CAPZB,KIF3B,CAPZA3,BLOC1S3,AKT1,ACTR10,VPS36,SNAP29,SNX5,UBQLN2",Membrane trafficking & vesicular transport,1.2168113089247425
REACTOME_PATHWAY,Loss of proteins required for interphase microtubule organization from the centrosome,6,209,67,10908,0.00891,0.0623,4.67,1.0,0.0533,0.00174,R-HSA-380284~Loss of proteins required for interphase microtubule organization from the centrosome,"NEDD1,DYNC1H1,PPP2R1A,CSNK1D,TUBA4A,HAUS1",Cytoskeleton & Rho GTPase signaling,1.2055119533408303
REACTOME_PATHWAY,Loss of Nlp from mitotic centrosomes,6,209,67,10908,0.00891,0.0623,4.67,1.0,0.0533,0.00174,R-HSA-380259~Loss of Nlp from mitotic centrosomes,"NEDD1,DYNC1H1,PPP2R1A,CSNK1D,TUBA4A,HAUS1",Cell cycle & mitosis,1.2055119533408303
GOTERM_BP_DIRECT,response to virus,7,248,118,16251,0.0093,0.356,3.89,1.0,0.351,0.00222,GO:0009615~response to virus,"DDX3Y,URI1,PRKRA,CFL1,DHX58,AUP1,IFNW1",,0.44855000202712486
REACTOME_PATHWAY,CDC6 association with the ORC:origin complex,3,209,8,10908,0.00939,0.0652,19.57,1.0,0.0558,0.000362,R-HSA-68689~CDC6 association with the ORC:origin complex,"ORC5,ORC4,ORC6",,1.1857524042680798
GOTERM_BP_DIRECT,stress granule assembly,4,248,29,16251,0.00947,0.356,9.04,1.0,0.351,0.000931,GO:0034063~stress granule assembly,"DDX3Y,DYNC1H1,MAPT,BICD1",,0.44855000202712486
REACTOME_PATHWAY,Cargo trafficking to the periciliary membrane,6,209,68,10908,0.00947,0.0652,4.61,1.0,0.0558,0.00188,R-HSA-5620920~Cargo trafficking to the periciliary membrane,"CCT3,TUBA1C,MKKS,TUBA1B,BBS12,TUBA4A",Membrane trafficking & vesicular transport,1.1857524042680798
REACTOME_PATHWAY,Anchoring of the basal body to the plasma membrane,7,209,95,10908,0.00953,0.0652,3.85,1.0,0.0558,0.00228,R-HSA-5620912~Anchoring of the basal body to the plasma membrane,"NEDD1,DYNC1H1,PPP2R1A,MKS1,CSNK1D,TUBA4A,HAUS1",,1.1857524042680798
