"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"GOTERM_BP_DIRECT","epigenetic regulation of gene expression","4","248","59","16251","6.06e-2","9.39e-1","4.44","1.00e+0","9.25e-1","1.25e-2","GO:0040029~epigenetic regulation of gene expression","KMT2A,MTF2,GLMN,RBX1"
"GOTERM_BP_DIRECT","mitotic spindle organization","4","248","59","16251","6.06e-2","9.39e-1","4.44","1.00e+0","9.25e-1","1.25e-2","GO:0007052~mitotic spindle organization","DCTN6,DYNC1H1,KIF3B,SPC25"
"REACTOME_PATHWAY","KEAP1-NFE2L2 pathway","6","209","111","10908","6.10e-2","2.88e-1","2.82","1.00e+0","2.46e-1","1.98e-2","R-HSA-9755511~KEAP1-NFE2L2 pathway","PSMD13,TXNRD1,PSMC2,CUL1,AKT1,RBX1"
"GOTERM_BP_DIRECT","regulation of transport","3","248","27","16251","6.30e-2","9.66e-1","7.28","1.00e+0","9.52e-1","7.84e-3","GO:0051049~regulation of transport","STIM1,VPS35,APPL2"
"REACTOME_PATHWAY","Co-stimulation by CD28","4","209","48","10908","6.32e-2","2.95e-1","4.35","1.00e+0","2.53e-1","1.32e-2","R-HSA-389356~Co-stimulation by CD28","PPP2CB,PPP2R1A,AKT1,RICTOR"
"REACTOME_PATHWAY","Gap junction trafficking and regulation","4","209","48","10908","6.32e-2","2.95e-1","4.35","1.00e+0","2.53e-1","1.32e-2","R-HSA-157858~Gap junction trafficking and regulation","TUBA1C,TUBA1B,ACTB,TUBA4A"
"GOTERM_BP_DIRECT","cilium assembly","8","248","232","16251","6.45e-2","9.79e-1","2.26","1.00e+0","9.64e-1","2.60e-2","GO:0060271~cilium assembly","MKKS,CFAP298,KIF3B,CUL1,MKS1,IFT56,SNAP29,RBX1"
"REACTOME_PATHWAY","BBSome-mediated cargo-targeting to cilium","3","209","22","10908","6.51e-2","3.03e-1","7.12","1.00e+0","2.59e-1","8.16e-3","R-HSA-5620922~BBSome-mediated cargo-targeting to cilium","CCT3,MKKS,BBS12"
"GOTERM_BP_DIRECT","mRNA export from nucleus","4","248","61","16251","6.57e-2","9.87e-1","4.30","1.00e+0","9.72e-1","1.40e-2","GO:0006406~mRNA export from nucleus","DDX39A,SARNP,THOC3,NXT2"
"REACTOME_PATHWAY","Dengue Virus Genome Translation and Replication","5","209","81","10908","6.88e-2","3.17e-1","3.22","1.00e+0","2.71e-1","1.95e-2","R-HSA-9918487~Dengue Virus Genome Translation and Replication","EIF4A1,HDLBP,RRBP1,KPNA3,HSPA1A"
"REACTOME_PATHWAY","Transport of Mature Transcript to Cytoplasm","5","209","81","10908","6.88e-2","3.17e-1","3.22","1.00e+0","2.71e-1","1.95e-2","R-HSA-72202~Transport of Mature Transcript to Cytoplasm","SLBP,DDX39A,CPSF1,SARNP,THOC3"
"REACTOME_PATHWAY","SCF(Skp2)-mediated degradation of p27/p21","4","209","50","10908","6.97e-2","3.20e-1","4.18","1.00e+0","2.73e-1","1.52e-2","R-HSA-187577~SCF(Skp2)-mediated degradation of p27/p21","CCNE1,PSMD13,PSMC2,CUL1"
"GOTERM_BP_DIRECT","positive regulation of lamellipodium assembly","3","248","29","16251","7.14e-2","1.00e+0","6.78","1.00e+0","9.86e-1","9.57e-3","GO:0010592~positive regulation of lamellipodium assembly","OCLN,CFL1,TWF2"
"GOTERM_BP_DIRECT","iron-sulfur cluster assembly","3","248","29","16251","7.14e-2","1.00e+0","6.78","1.00e+0","9.86e-1","9.57e-3","GO:0016226~iron-sulfur cluster assembly","GLRX3,BOLA2,CIAO1"
"REACTOME_PATHWAY","Asparagine N-linked glycosylation","11","209","309","10908","7.18e-2","3.28e-1","1.86","1.00e+0","2.80e-1","3.56e-2","R-HSA-446203~Asparagine N-linked glycosylation","DCTN6,DYNC1H1,TUBA1C,TUBA1B,CAPZB,CAPZA3,CSNK1D,NANS,ACTR10,DYNLL2,TUBA4A"
"REACTOME_PATHWAY","Respiratory Syncytial Virus Infection Pathway","6","209","117","10908","7.29e-2","3.29e-1","2.68","1.00e+0","2.81e-1","2.49e-2","R-HSA-9820952~Respiratory Syncytial Virus Infection Pathway","PPP1CC,CUL5,MED21,UBE2L6,MED4,RBX1"
"REACTOME_PATHWAY","Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A","4","209","51","10908","7.31e-2","3.29e-1","4.09","1.00e+0","2.81e-1","1.62e-2","R-HSA-69601~Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A","PSMD13,PSMC2,CUL1,RBX1"
"REACTOME_PATHWAY","p53-Independent G1/S DNA Damage Checkpoint","4","209","51","10908","7.31e-2","3.29e-1","4.09","1.00e+0","2.81e-1","1.62e-2","R-HSA-69613~p53-Independent G1/S DNA Damage Checkpoint","PSMD13,PSMC2,CUL1,RBX1"
"GOTERM_BP_DIRECT","mitotic sister chromatid separation","2","248","5","16251","7.37e-2","1.00e+0","26.21","1.00e+0","9.86e-1","2.25e-3","GO:0051306~mitotic sister chromatid separation","ESPL1,PPP2R1A"
"GOTERM_BP_DIRECT","regulation of somatic stem cell population maintenance","2","248","5","16251","7.37e-2","1.00e+0","26.21","1.00e+0","9.86e-1","2.25e-3","GO:1904672~regulation of somatic stem cell population maintenance","TAF6L,TAF5L"
"GOTERM_BP_DIRECT","microtubule cytoskeleton organization","6","248","148","16251","7.55e-2","1.00e+0","2.66","1.00e+0","9.86e-1","2.61e-2","GO:0000226~microtubule cytoskeleton organization","TUBA1C,TUBA1B,CDK5,TBCD,MAPT,TUBA4A"
"REACTOME_PATHWAY","MicroRNA (miRNA) biogenesis","3","209","24","10908","7.59e-2","3.38e-1","6.52","1.00e+0","2.89e-1","1.04e-2","R-HSA-203927~MicroRNA (miRNA) biogenesis","PRKRA,POLR2F,DICER1"
"REACTOME_PATHWAY","Impaired BRCA2 binding to PALB2","3","209","24","10908","7.59e-2","3.38e-1","6.52","1.00e+0","2.89e-1","1.04e-2","R-HSA-9709603~Impaired BRCA2 binding to PALB2","BRIP1,RMI2,MRE11"
"REACTOME_PATHWAY","E3 ubiquitin ligases ubiquitinate target proteins","4","209","52","10908","7.65e-2","3.39e-1","4.01","1.00e+0","2.90e-1","1.73e-2","R-HSA-8866654~E3 ubiquitin ligases ubiquitinate target proteins","PCNA,PRKDC,UBE2N,PEX10"
"GOTERM_BP_DIRECT","protein stabilization","8","248","243","16251","7.86e-2","1.00e+0","2.16","1.00e+0","9.86e-1","3.30e-2","GO:0050821~protein stabilization","CCT3,URI1,PRKRA,PFDN2,CCT7,PFDN5,PFDN6,HSPA1A"
"REACTOME_PATHWAY","Fcgamma receptor (FCGR) dependent phagocytosis","5","209","85","10908","7.91e-2","3.48e-1","3.07","1.00e+0","2.98e-1","2.35e-2","R-HSA-2029480~Fcgamma receptor (FCGR) dependent phagocytosis","FCGR3A,WIPF2,CFL1,BAIAP2,ACTB"
"GOTERM_BP_DIRECT","regulation of DNA repair","4","248","66","16251","7.91e-2","1.00e+0","3.97","1.00e+0","9.86e-1","1.82e-2","GO:0006282~regulation of DNA repair","TAF6L,BABAM2,UBE2N,TAF5L"
"REACTOME_PATHWAY","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","4","209","53","10908","8.00e-2","3.48e-1","3.94","1.00e+0","2.98e-1","1.85e-2","R-HSA-1234176~Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","PSMD13,PSMC2,CUL2,RBX1"
"REACTOME_PATHWAY","Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function","3","209","25","10908","8.15e-2","3.48e-1","6.26","1.00e+0","2.98e-1","1.17e-2","R-HSA-9704646~Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function","BRIP1,RMI2,MRE11"
"REACTOME_PATHWAY","Defective homologous recombination repair (HRR) due to PALB2 loss of function","3","209","25","10908","8.15e-2","3.48e-1","6.26","1.00e+0","2.98e-1","1.17e-2","R-HSA-9701193~Defective homologous recombination repair (HRR) due to PALB2 loss of function","BRIP1,RMI2,MRE11"
"REACTOME_PATHWAY","Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function","3","209","25","10908","8.15e-2","3.48e-1","6.26","1.00e+0","2.98e-1","1.17e-2","R-HSA-9704331~Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function","BRIP1,RMI2,MRE11"
"REACTOME_PATHWAY","Constitutive Signaling by AKT1 E17K in Cancer","3","209","25","10908","8.15e-2","3.48e-1","6.26","1.00e+0","2.98e-1","1.17e-2","R-HSA-5674400~Constitutive Signaling by AKT1 E17K in Cancer","TSC2,AKT1,RICTOR"
"REACTOME_PATHWAY","Defective homologous recombination repair (HRR) due to BRCA1 loss of function","3","209","25","10908","8.15e-2","3.48e-1","6.26","1.00e+0","2.98e-1","1.17e-2","R-HSA-9701192~Defective homologous recombination repair (HRR) due to BRCA1 loss of function","BRIP1,RMI2,MRE11"
"REACTOME_PATHWAY","Regulation of PD-L1(CD274) Post-translational modification","5","209","86","10908","8.18e-2","3.48e-1","3.03","1.00e+0","2.98e-1","2.45e-2","R-HSA-9909615~Regulation of PD-L1(CD274) Post-translational modification","PSMD13,PSMC2,CUL1,ERLIN2,RBX1"
"REACTOME_PATHWAY","Nuclear events mediated by NFE2L2","5","209","86","10908","8.18e-2","3.48e-1","3.03","1.00e+0","2.98e-1","2.45e-2","R-HSA-9759194~Nuclear events mediated by NFE2L2","PSMD13,TXNRD1,PSMC2,CUL1,RBX1"
"REACTOME_PATHWAY","DARPP-32 events","3","209","26","10908","8.72e-2","3.70e-1","6.02","1.00e+0","3.16e-1","1.30e-2","R-HSA-180024~DARPP-32 events","PPP2CB,CDK5,PPP2R1A"
"GOTERM_BP_DIRECT","interleukin-18-mediated signaling pathway","2","248","6","16251","8.78e-2","1.00e+0","21.84","1.00e+0","9.86e-1","3.34e-3","GO:0035655~interleukin-18-mediated signaling pathway","IL18,AKT1"
"GOTERM_BP_DIRECT","antibody-dependent cellular cytotoxicity","2","248","6","16251","8.78e-2","1.00e+0","21.84","1.00e+0","9.86e-1","3.34e-3","GO:0001788~antibody-dependent cellular cytotoxicity","FCGR3A,FCGR2C"
"GOTERM_BP_DIRECT","pointed-end actin filament capping","2","248","6","16251","8.78e-2","1.00e+0","21.84","1.00e+0","9.86e-1","3.34e-3","GO:0051694~pointed-end actin filament capping","TMOD4,TMOD2"
"GOTERM_BP_DIRECT","cellular response to oxidative stress","5","248","111","16251","8.91e-2","1.00e+0","2.95","1.00e+0","9.86e-1","2.76e-2","GO:0034599~cellular response to oxidative stress","BRF2,PRKRA,CUL1,HSPA1A,RBX1"
"GOTERM_BP_DIRECT","cellular response to nerve growth factor stimulus","3","248","33","16251","8.93e-2","1.00e+0","5.96","1.00e+0","9.86e-1","1.37e-2","GO:1990090~cellular response to nerve growth factor stimulus","ACAP2,AKT1,MAPT"
"GOTERM_BP_DIRECT","intraciliary transport","3","248","33","16251","8.93e-2","1.00e+0","5.96","1.00e+0","9.86e-1","1.37e-2","GO:0042073~intraciliary transport","KIF3B,BBS12,IFT56"
"GOTERM_BP_DIRECT","intracellular iron ion homeostasis","4","248","70","16251","9.06e-2","1.00e+0","3.74","1.00e+0","9.86e-1","2.21e-2","GO:0006879~intracellular iron ion homeostasis","GLRX3,BOLA2,CUL1,RBX1"
"REACTOME_PATHWAY","SUMO is conjugated to E1 (UBA2:SAE1)","2","209","5","10908","9.18e-2","3.82e-1","20.88","1.00e+0","3.27e-1","3.52e-3","R-HSA-3065676~SUMO is conjugated to E1 (UBA2:SAE1)","SUMO2,SAE1"
"REACTOME_PATHWAY","Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling","2","209","5","10908","9.18e-2","3.82e-1","20.88","1.00e+0","3.27e-1","3.52e-3","R-HSA-2644607~Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling","CUL1,RBX1"
"REACTOME_PATHWAY","Inhibition of TSC complex formation by AKT (PKB)","2","209","5","10908","9.18e-2","3.82e-1","20.88","1.00e+0","3.27e-1","3.52e-3","R-HSA-165181~Inhibition of TSC complex formation by AKT (PKB)","TSC2,AKT1"
"REACTOME_PATHWAY","FBXW7 Mutants and NOTCH1 in Cancer","2","209","5","10908","9.18e-2","3.82e-1","20.88","1.00e+0","3.27e-1","3.52e-3","R-HSA-2644605~FBXW7 Mutants and NOTCH1 in Cancer","CUL1,RBX1"
"REACTOME_PATHWAY","Diseases of signal transduction by growth factor receptors and second messengers","14","209","453","10908","9.29e-2","3.85e-1","1.61","1.00e+0","3.29e-1","5.32e-2","R-HSA-5663202~Diseases of signal transduction by growth factor receptors and second messengers","PSMD13,CUL1,TSC2,RRBP1,ERLIN2,ACTB,RBX1,PPP2CB,PPP1CC,PPP2R1A,PSMC2,AKT1,POLR2F,RICTOR"
"GOTERM_BP_DIRECT","positive regulation of axon extension","3","248","34","16251","9.40e-2","1.00e+0","5.78","1.00e+0","9.86e-1","1.48e-2","GO:0045773~positive regulation of axon extension","GDI1,TWF2,MAPT"
"GOTERM_BP_DIRECT","antiviral innate immune response","4","248","72","16251","9.66e-2","1.00e+0","3.64","1.00e+0","9.86e-1","2.43e-2","GO:0140374~antiviral innate immune response","PRKRA,DHX58,UBE2N,DHX16"
"GOTERM_BP_DIRECT","negative regulation of gene expression","8","248","257","16251","9.79e-2","1.00e+0","2.04","1.00e+0","9.86e-1","4.38e-2","GO:0010629~negative regulation of gene expression","DDX3Y,PPP2CB,MKKS,OCLN,AKT1,VPS35,MAPT,DICER1"
"GOTERM_BP_DIRECT","spermatid development","5","248","115","16251","9.83e-2","1.00e+0","2.85","1.00e+0","9.86e-1","3.15e-2","GO:0007286~spermatid development","MKKS,BRIP1,CAPZA3,DMC1,CCNB1IP1"
"REACTOME_PATHWAY","Leishmania phagocytosis","4","209","58","10908","9.85e-2","4.02e-1","3.60","1.00e+0","3.43e-1","2.48e-2","R-HSA-9664417~Leishmania phagocytosis","FCGR3A,WIPF2,BAIAP2,ACTB"
"REACTOME_PATHWAY","FCGR3A-mediated phagocytosis","4","209","58","10908","9.85e-2","4.02e-1","3.60","1.00e+0","3.43e-1","2.48e-2","R-HSA-9664422~FCGR3A-mediated phagocytosis","FCGR3A,WIPF2,BAIAP2,ACTB"
"REACTOME_PATHWAY","Parasite infection","4","209","58","10908","9.85e-2","4.02e-1","3.60","1.00e+0","3.43e-1","2.48e-2","R-HSA-9664407~Parasite infection","FCGR3A,WIPF2,BAIAP2,ACTB"
"REACTOME_PATHWAY","Regulation of RUNX2 expression and activity","4","209","58","10908","9.85e-2","4.02e-1","3.60","1.00e+0","3.43e-1","2.48e-2","R-HSA-8939902~Regulation of RUNX2 expression and activity","PSMD13,PSMC2,CUL1,RBX1"
"GOTERM_BP_DIRECT","insulin receptor signaling pathway","4","248","73","16251","9.97e-2","1.00e+0","3.59","1.00e+0","9.86e-1","2.54e-2","GO:0008286~insulin receptor signaling pathway","IRS4,AKT1,BAIAP2,PDK2"

