"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"REACTOME_PATHWAY","Homology Directed Repair","7","184","127","10908","2.00e-2","3.71e-1","3.27","1.00e+0","3.62e-1","5.67e-3","R-HSA-5693538~Homology Directed Repair","BABAM2,RFC4,MRE11,SUMO2,RAD1,LIG3,RAD9B"
"GOTERM_BP_DIRECT","cellular response to ionizing radiation","4","243","39","16251","2.01e-2","1.00e+0","6.86","1.00e+0","1.00e+0","2.66e-3","GO:0071479~cellular response to ionizing radiation","BABAM2,RAD1,INTS7,RAD9B"
"GOTERM_BP_DIRECT","protein-containing complex assembly","7","243","143","16251","2.02e-2","1.00e+0","3.27","1.00e+0","1.00e+0","5.74e-3","GO:0065003~protein-containing complex assembly","BECN1,OCLN,KMT2A,WIPF1,CAPZA1,FGG,BID"
"GOTERM_BP_DIRECT","metaphase chromosome alignment","3","243","15","16251","2.04e-2","1.00e+0","13.38","1.00e+0","1.00e+0","1.32e-3","GO:0051310~metaphase chromosome alignment","MAP1S,KIF2C,SKA1"
"REACTOME_PATHWAY","Regulation of T cell activation by CD28 family","10","184","242","10908","2.08e-2","3.71e-1","2.45","1.00e+0","3.62e-1","7.93e-3","R-HSA-388841~Regulation of T cell activation by CD28 family","H2AZ1,CD274,RPN2,KMT2A,EPAS1,CUL1,DERL2,RICTOR,ERLIN2,YWHAG"
"REACTOME_PATHWAY","Mitochondrial protein import","5","184","63","10908","2.12e-2","3.71e-1","4.70","1.00e+0","3.62e-1","4.12e-3","R-HSA-1268020~Mitochondrial protein import","CHCHD4,TIMM8B,TIMM9,TOMM7,TOMM20"
"REACTOME_PATHWAY","Post-translational protein modification","35","184","1431","10908","2.16e-2","3.71e-1","1.45","1.00e+0","3.62e-1","1.42e-2","R-HSA-597592~Post-translational protein modification","ARF3,BECN1,COPA,RPN2,EPAS1,CUL2,NGLY1,CUL1,DERL2,TOMM20,BABAM2,COMMD8,RHOT1,RAB40C,SUMO2,SKP2,UBE2F,PDIA3,DYNC1H1,UBE2H,COG5,LRRC49,FGG,COG3,NSMCE2,FN1,UBE2G1,COMMD1,TGFBR2,ARFGAP2,KTN1,CDC34,CAPZA1,VDAC3,RIGI"
"REACTOME_PATHWAY","Class I MHC mediated antigen processing & presentation","13","184","369","10908","2.16e-2","3.71e-1","2.09","1.00e+0","3.62e-1","9.69e-3","R-HSA-983169~Class I MHC mediated antigen processing & presentation","UBE2F,PDIA3,BECN1,UBE2H,CUL2,FGG,CUL1,UBE2L6,UBE2G1,CDC34,STUB1,PIK3C3,SKP2"
"REACTOME_PATHWAY","HDR through Single Strand Annealing (SSA)","4","184","36","10908","2.21e-2","3.71e-1","6.59","1.00e+0","3.62e-1","3.03e-3","R-HSA-5685938~HDR through Single Strand Annealing (SSA)","RFC4,MRE11,RAD1,RAD9B"
"REACTOME_PATHWAY","Golgi-to-ER retrograde transport","7","184","130","10908","2.22e-2","3.71e-1","3.19","1.00e+0","3.62e-1","6.43e-3","R-HSA-8856688~Golgi-to-ER retrograde transport","ARF3,DYNC1H1,COPA,CAPZA1,KIF2C,BICD1,ARFGAP2"
"REACTOME_PATHWAY","Translation of Replicase and Assembly of the Replication Transcription Complex","3","184","14","10908","2.23e-2","3.71e-1","12.70","1.00e+0","3.62e-1","1.50e-3","R-HSA-9694676~Translation of Replicase and Assembly of the Replication Transcription Complex","BECN1,CHMP4C,PIK3C3"
"GOTERM_BP_DIRECT","protein transport","15","243","516","16251","2.27e-2","1.00e+0","1.94","1.00e+0","1.00e+0","1.10e-2","GO:0015031~protein transport","ARFGEF1,ARF3,TIMM8B,GDI1,COG5,TIMM9,NUTF2,COMMD1,IER3IP1,ARFGAP2,KTN1,HEATR5B,CHMP4C,STXBP5,SEC23B"
"REACTOME_PATHWAY","Mitophagy","4","184","38","10908","2.55e-2","4.04e-1","6.24","1.00e+0","3.94e-1","3.70e-3","R-HSA-5205647~Mitophagy","VDAC3,TOMM7,PGAM5,TOMM20"
"REACTOME_PATHWAY","Presynaptic phase of homologous DNA pairing and strand exchange","4","184","38","10908","2.55e-2","4.04e-1","6.24","1.00e+0","3.94e-1","3.70e-3","R-HSA-5693616~Presynaptic phase of homologous DNA pairing and strand exchange","RFC4,MRE11,RAD1,RAD9B"
"REACTOME_PATHWAY","Loss of Nlp from mitotic centrosomes","5","184","67","10908","2.59e-2","4.04e-1","4.42","1.00e+0","3.94e-1","5.37e-3","R-HSA-380259~Loss of Nlp from mitotic centrosomes","NEDD1,DYNC1H1,HAUS8,YWHAG,HAUS1"
"REACTOME_PATHWAY","Loss of proteins required for interphase microtubule organization from the centrosome","5","184","67","10908","2.59e-2","4.04e-1","4.42","1.00e+0","3.94e-1","5.37e-3","R-HSA-380284~Loss of proteins required for interphase microtubule organization from the centrosome","NEDD1,DYNC1H1,HAUS8,YWHAG,HAUS1"
"GOTERM_BP_DIRECT","intracellular protein transport","10","243","283","16251","2.62e-2","1.00e+0","2.36","1.00e+0","1.00e+0","1.04e-2","GO:0006886~intracellular protein transport","GGA2,IPO13,ARF3,COPA,CTTN,AP5Z1,CSE1L,COG3,SEC23B,TOMM20"
"REACTOME_PATHWAY","Separation of Sister Chromatids","8","184","173","10908","2.66e-2","4.07e-1","2.74","1.00e+0","3.97e-1","8.98e-3","R-HSA-2467813~Separation of Sister Chromatids","DYNC1H1,ERCC6L,ZWILCH,MIS12,KIF2C,CENPO,SKA1,SKA2"
"REACTOME_PATHWAY","Diseases of DNA Double-Strand Break Repair","4","184","39","10908","2.73e-2","4.07e-1","6.08","1.00e+0","3.97e-1","4.07e-3","R-HSA-9675136~Diseases of DNA Double-Strand Break Repair","RFC4,MRE11,RAD1,RAD9B"
"REACTOME_PATHWAY","Defective homologous recombination repair (HRR) due to BRCA2 loss of function","4","184","39","10908","2.73e-2","4.07e-1","6.08","1.00e+0","3.97e-1","4.07e-3","R-HSA-9701190~Defective homologous recombination repair (HRR) due to BRCA2 loss of function","RFC4,MRE11,RAD1,RAD9B"
"REACTOME_PATHWAY","Dengue virus modulates apoptosis","3","184","16","10908","2.88e-2","4.19e-1","11.12","1.00e+0","4.08e-1","2.25e-3","R-HSA-9920951~Dengue virus modulates apoptosis","BECN1,PIK3C3,RICTOR"
"GOTERM_BP_DIRECT","negative regulation of actin filament polymerization","3","243","18","16251","2.89e-2","1.00e+0","11.15","1.00e+0","1.00e+0","2.28e-3","GO:0030837~negative regulation of actin filament polymerization","ARFGEF1,TWF2,SLIT2"
"REACTOME_PATHWAY","Viral Infection Pathways","26","184","1004","10908","2.91e-2","4.19e-1","1.54","1.00e+0","4.08e-1","1.80e-2","R-HSA-9824446~Viral Infection Pathways","EIF4A2,ARF3,BECN1,EIF4A1,RPN2,ELL,DDX42,HDLBP,UBE2L6,EGFR,FNTA,RICTOR,CTNNBL1,YWHAG,PDIA3,DYNC1H1,NCBP1,NCBP2,CPSF3,CHMP4C,HNRNPD,TCEA1,PIK3C3,RPL28,RIGI,HSPA1A"
"GOTERM_BP_DIRECT","cellular response to stress","4","243","45","16251","2.93e-2","1.00e+0","5.94","1.00e+0","1.00e+0","4.49e-3","GO:0033554~cellular response to stress","DERL2,STUB1,BID,HSPA1A"
"REACTOME_PATHWAY","RNA Polymerase II Transcription","31","184","1258","10908","2.93e-2","4.19e-1","1.46","1.00e+0","4.08e-1","1.91e-2","R-HSA-73857~RNA Polymerase II Transcription","BTG2,CDKN1B,MRE11,ELOF1,KMT2A,ELL,CUL1,EGFR,RICTOR,NRBF2,SKP2,BID,YWHAG,H2AZ1,RFC4,NCBP1,NCBP2,BDNF,TXNRD1,CPSF3,TSC2,TSC1,PAX5,TPX2,OCLN,IL2RA,TCEA1,STUB1,INTS7,RAD1,RAD9B"
"GOTERM_BP_DIRECT","mammary gland morphogenesis","2","243","2","16251","2.96e-2","1.00e+0","66.88","1.00e+0","1.00e+0","2.23e-4","GO:0060443~mammary gland morphogenesis","STAT6,TGFBR2"
"GOTERM_BP_DIRECT","positive regulation of brain-derived neurotrophic factor receptor signaling pathway","2","243","2","16251","2.96e-2","1.00e+0","66.88","1.00e+0","1.00e+0","2.23e-4","GO:0031550~positive regulation of brain-derived neurotrophic factor receptor signaling pathway","BDNF,SLC2A4"
"GOTERM_BP_DIRECT","protein stabilization","9","243","243","16251","2.96e-2","1.00e+0","2.48","1.00e+0","1.00e+0","1.11e-2","GO:0050821~protein stabilization","URI1,PRKRA,COG3,TSC1,STUB1,PFDN2,PARVA,CCT7,HSPA1A"
"REACTOME_PATHWAY","Homologous DNA Pairing and Strand Exchange","4","184","41","10908","3.11e-2","4.38e-1","5.78","1.00e+0","4.27e-1","4.88e-3","R-HSA-5693579~Homologous DNA Pairing and Strand Exchange","RFC4,MRE11,RAD1,RAD9B"
"GOTERM_BP_DIRECT","adaptive immune response","8","243","201","16251","3.11e-2","1.00e+0","2.66","1.00e+0","1.00e+0","1.09e-2","GO:0002250~adaptive immune response","PDIA3,CD274,KLRK1,CD160,TSC1,CD46,CTNNBL1,IL18R1"
"GOTERM_BP_DIRECT","protein modification by small protein conjugation","3","243","19","16251","3.20e-2","1.00e+0","10.56","1.00e+0","1.00e+0","2.68e-3","GO:0032446~protein modification by small protein conjugation","CDC34,UBE2L6,UBE2G1"
"REACTOME_PATHWAY","ISG15 antiviral mechanism","5","184","72","10908","3.26e-2","4.47e-1","4.12","1.00e+0","4.36e-1","7.27e-3","R-HSA-1169408~ISG15 antiviral mechanism","EIF4A2,EIF4A1,BECN1,UBE2L6,RIGI"
"REACTOME_PATHWAY","Transport of Mature mRNA derived from an Intron-Containing Transcript","5","184","72","10908","3.26e-2","4.47e-1","4.12","1.00e+0","4.36e-1","7.27e-3","R-HSA-159236~Transport of Mature mRNA derived from an Intron-Containing Transcript","NCBP1,NCBP2,POLDIP3,THOC3,THOC7"
"GOTERM_BP_DIRECT","autophagosome maturation","4","243","47","16251","3.27e-2","1.00e+0","5.69","1.00e+0","1.00e+0","5.26e-3","GO:0097352~autophagosome maturation","BECN1,AFG2B,CHMP4C,PIK3C3"
"REACTOME_PATHWAY","Infectious disease","30","184","1223","10908","3.41e-2","4.55e-1","1.45","1.00e+0","4.44e-1","2.23e-2","R-HSA-5663205~Infectious disease","EIF4A2,ARF3,BECN1,EIF4A1,RPN2,ELL,WIPF1,DDX42,HDLBP,UBE2L6,EGFR,FNTA,PRKAR2A,RICTOR,CTNNBL1,YWHAG,PDIA3,DYNC1H1,NCBP1,NCBP2,TXNRD1,CPSF3,FN1,CHMP4C,HNRNPD,TCEA1,PIK3C3,RPL28,RIGI,HSPA1A"
"GOTERM_BP_DIRECT","protein polyubiquitination","7","243","162","16251","3.45e-2","1.00e+0","2.89","1.00e+0","1.00e+0","1.11e-2","GO:0000209~protein polyubiquitination","UBE2F,UBE2H,CDC34,CUL1,STUB1,UBE2L6,UBE2G1"
"REACTOME_PATHWAY","Tat-mediated elongation of the HIV-1 transcript","4","184","43","10908","3.51e-2","4.55e-1","5.51","1.00e+0","4.44e-1","5.79e-3","R-HSA-167246~Tat-mediated elongation of the HIV-1 transcript","ELL,NCBP1,NCBP2,TCEA1"
"REACTOME_PATHWAY","Formation of HIV-1 elongation complex containing HIV-1 Tat","4","184","43","10908","3.51e-2","4.55e-1","5.51","1.00e+0","4.44e-1","5.79e-3","R-HSA-167200~Formation of HIV-1 elongation complex containing HIV-1 Tat","ELL,NCBP1,NCBP2,TCEA1"
"REACTOME_PATHWAY","HIV Transcription Elongation","4","184","43","10908","3.51e-2","4.55e-1","5.51","1.00e+0","4.44e-1","5.79e-3","R-HSA-167169~HIV Transcription Elongation","ELL,NCBP1,NCBP2,TCEA1"
"GOTERM_BP_DIRECT","positive regulation of autophagosome assembly","3","243","20","16251","3.52e-2","1.00e+0","10.03","1.00e+0","1.00e+0","3.12e-3","GO:2000786~positive regulation of autophagosome assembly","BECN1,WIPI1,ELAPOR1"
"GOTERM_BP_DIRECT","neural tube closure","5","243","83","16251","3.54e-2","1.00e+0","4.03","1.00e+0","1.00e+0","8.09e-3","GO:0001843~neural tube closure","RALA,SUFU,MKS1,TSC2,TSC1"
"REACTOME_PATHWAY","Asparagine N-linked glycosylation","11","184","309","10908","3.54e-2","4.55e-1","2.11","1.00e+0","4.44e-1","1.56e-2","R-HSA-446203~Asparagine N-linked glycosylation","ARF3,PDIA3,DYNC1H1,COPA,RPN2,COG5,CAPZA1,NGLY1,COG3,DERL2,ARFGAP2"
"REACTOME_PATHWAY","Synthesis of PIPs at the Golgi membrane","3","184","18","10908","3.59e-2","4.56e-1","9.88","1.00e+0","4.44e-1","3.20e-3","R-HSA-1660514~Synthesis of PIPs at the Golgi membrane","ARF3,VAC14,PIK3C3"
"GOTERM_BP_DIRECT","G1/S transition of mitotic cell cycle","5","243","84","16251","3.67e-2","1.00e+0","3.98","1.00e+0","1.00e+0","8.50e-3","GO:0000082~G1/S transition of mitotic cell cycle","CDKN1B,CDC34,CUL2,CUL1,SKP2"
"GOTERM_BP_DIRECT","mitotic G2/M transition checkpoint","3","243","21","16251","3.85e-2","1.00e+0","9.55","1.00e+0","1.00e+0","3.60e-3","GO:0044818~mitotic G2/M transition checkpoint","BABAM2,MRE11,CDK5RAP3"
"REACTOME_PATHWAY","Formation of HIV elongation complex in the absence of HIV Tat","4","184","45","10908","3.94e-2","4.92e-1","5.27","1.00e+0","4.80e-1","6.81e-3","R-HSA-167152~Formation of HIV elongation complex in the absence of HIV Tat","ELL,NCBP1,NCBP2,TCEA1"
"REACTOME_PATHWAY","Recruitment of mitotic centrosome proteins and complexes","5","184","77","10908","4.03e-2","4.92e-1","3.85","1.00e+0","4.80e-1","9.60e-3","R-HSA-380270~Recruitment of mitotic centrosome proteins and complexes","NEDD1,DYNC1H1,HAUS8,YWHAG,HAUS1"
"REACTOME_PATHWAY","Centrosome maturation","5","184","77","10908","4.03e-2","4.92e-1","3.85","1.00e+0","4.80e-1","9.60e-3","R-HSA-380287~Centrosome maturation","NEDD1,DYNC1H1,HAUS8,YWHAG,HAUS1"
"REACTOME_PATHWAY","PI3K/AKT Signaling in Cancer","6","184","114","10908","4.28e-2","5.11e-1","3.12","1.00e+0","4.98e-1","1.26e-2","R-HSA-2219528~PI3K/AKT Signaling in Cancer","CDKN1B,ERBB4,BDNF,TSC2,RICTOR,EGFR"
"REACTOME_PATHWAY","ER to Golgi Anterograde Transport","7","184","152","10908","4.28e-2","5.11e-1","2.73","1.00e+0","4.98e-1","1.45e-2","R-HSA-199977~ER to Golgi Anterograde Transport","ARF3,DYNC1H1,COPA,COG5,CAPZA1,COG3,ARFGAP2"
"REACTOME_PATHWAY","Processing of Intronless Pre-mRNAs","3","184","20","10908","4.36e-2","5.15e-1","8.89","1.00e+0","5.02e-1","4.36e-3","R-HSA-77595~Processing of Intronless Pre-mRNAs","NCBP1,NCBP2,CPSF3"
"GOTERM_BP_DIRECT","protein localization to organelle","2","243","3","16251","4.40e-2","1.00e+0","44.58","1.00e+0","1.00e+0","6.61e-4","GO:0033365~protein localization to organelle","COG3,BICD1"
"REACTOME_PATHWAY","Cilium Assembly","8","184","194","10908","4.49e-2","5.18e-1","2.44","1.00e+0","5.05e-1","1.70e-2","R-HSA-5617833~Cilium Assembly","NEDD1,DYNC1H1,HAUS8,BBS12,MKS1,RPGRIP1L,YWHAG,HAUS1"
"REACTOME_PATHWAY","Assembly of the 9+0 primary cilium","8","184","194","10908","4.49e-2","5.18e-1","2.44","1.00e+0","5.05e-1","1.70e-2","R-HSA-9975921~Assembly of the 9+0 primary cilium","NEDD1,DYNC1H1,HAUS8,BBS12,MKS1,RPGRIP1L,YWHAG,HAUS1"
"GOTERM_BP_DIRECT","embryonic placenta development","3","243","23","16251","4.55e-2","1.00e+0","8.72","1.00e+0","1.00e+0","4.69e-3","GO:0001892~embryonic placenta development","EPAS1,EGFR,NODAL"
"GOTERM_BP_DIRECT","early endosome to late endosome transport","3","243","23","16251","4.55e-2","1.00e+0","8.72","1.00e+0","1.00e+0","4.69e-3","GO:0045022~early endosome to late endosome transport","EEA1,BECN1,PIK3C3"
"GOTERM_BP_DIRECT","positive regulation of microtubule polymerization","3","243","23","16251","4.55e-2","1.00e+0","8.72","1.00e+0","1.00e+0","4.69e-3","GO:0031116~positive regulation of microtubule polymerization","OCLN,CDKN1B,SKA1"
"REACTOME_PATHWAY","Diseases of DNA repair","4","184","49","10908","4.88e-2","5.56e-1","4.84","1.00e+0","5.42e-1","9.19e-3","R-HSA-9675135~Diseases of DNA repair","RFC4,MRE11,RAD1,RAD9B"
"REACTOME_PATHWAY","Programmed Cell Death","8","184","199","10908","5.04e-2","5.69e-1","2.38","1.00e+0","5.54e-1","1.95e-2","R-HSA-5357801~Programmed Cell Death","OCLN,FNTA,DAPK1,CHMP4C,STUB1,BID,YWHAG,LMNB1"
"GOTERM_BP_DIRECT","extrinsic apoptotic signaling pathway","4","243","56","16251","5.08e-2","1.00e+0","4.78","1.00e+0","1.00e+0","9.75e-3","GO:0097191~extrinsic apoptotic signaling pathway","PDIA3,CTTN,CD27,BID"
"REACTOME_PATHWAY","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","6","184","121","10908","5.28e-2","5.89e-1","2.94","1.00e+0","5.74e-1","1.65e-2","R-HSA-5693567~HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","BABAM2,RFC4,MRE11,SUMO2,RAD1,RAD9B"
"GOTERM_BP_DIRECT","protein K48-linked ubiquitination","5","243","96","16251","5.52e-2","1.00e+0","3.48","1.00e+0","1.00e+0","1.46e-2","GO:0070936~protein K48-linked ubiquitination","UBE2H,CDC34,CUL1,UBE2G1,SKP2"
"GOTERM_BP_DIRECT","endoplasmic reticulum unfolded protein response","4","243","59","16251","5.77e-2","1.00e+0","4.53","1.00e+0","1.00e+0","1.17e-2","GO:0030968~endoplasmic reticulum unfolded protein response","DERL2,STUB1,CDK5RAP3,HSPA1A"
"GOTERM_BP_DIRECT","snRNA export from nucleus","2","243","4","16251","5.83e-2","1.00e+0","33.44","1.00e+0","1.00e+0","1.31e-3","GO:0006408~snRNA export from nucleus","NCBP1,NCBP2"
"GOTERM_BP_DIRECT","telomeric 3' overhang formation","2","243","4","16251","5.83e-2","1.00e+0","33.44","1.00e+0","1.00e+0","1.31e-3","GO:0031860~telomeric 3' overhang formation","DCLRE1B,MRE11"
"GOTERM_BP_DIRECT","protein localization to cell leading edge","2","243","4","16251","5.83e-2","1.00e+0","33.44","1.00e+0","1.00e+0","1.31e-3","GO:1902463~protein localization to cell leading edge","COPA,OCLN"
"GOTERM_BP_DIRECT","establishment of meiotic spindle orientation","2","243","4","16251","5.83e-2","1.00e+0","33.44","1.00e+0","1.00e+0","1.31e-3","GO:0051296~establishment of meiotic spindle orientation","SKA1,SKA2"
"GOTERM_BP_DIRECT","histone mRNA metabolic process","2","243","4","16251","5.83e-2","1.00e+0","33.44","1.00e+0","1.00e+0","1.31e-3","GO:0008334~histone mRNA metabolic process","NCBP1,NCBP2"
"GOTERM_BP_DIRECT","proteasome-mediated ubiquitin-dependent protein catabolic process","10","243","330","16251","5.88e-2","1.00e+0","2.03","1.00e+0","1.00e+0","2.71e-2","GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process","UBE2H,CDC34,RAB40C,AFG2B,CUL2,CUL1,STUB1,UBE2G1,SKP2,LZTR1"
"GOTERM_BP_DIRECT","cilium assembly","8","243","232","16251","5.91e-2","1.00e+0","2.31","1.00e+0","1.00e+0","2.38e-2","GO:0060271~cilium assembly","CFAP298,CUL1,MKS1,PARVA,CCDC66,PIBF1,CFAP20,SEPTIN7"
"REACTOME_PATHWAY","Recruitment of NuMA to mitotic centrosomes","5","184","88","10908","6.04e-2","6.66e-1","3.37","1.00e+0","6.49e-1","1.64e-2","R-HSA-380320~Recruitment of NuMA to mitotic centrosomes","NEDD1,DYNC1H1,HAUS8,YWHAG,HAUS1"
"REACTOME_PATHWAY","Signaling by Non-Receptor Tyrosine Kinases","4","184","54","10908","6.18e-2","6.67e-1","4.39","1.00e+0","6.50e-1","1.29e-2","R-HSA-9006927~Signaling by Non-Receptor Tyrosine Kinases","CDKN1B,ERBB4,EPAS1,EGFR"
"REACTOME_PATHWAY","Signaling by PTK6","4","184","54","10908","6.18e-2","6.67e-1","4.39","1.00e+0","6.50e-1","1.29e-2","R-HSA-8848021~Signaling by PTK6","CDKN1B,ERBB4,EPAS1,EGFR"
"REACTOME_PATHWAY","Regulation of TP53 Activity through Phosphorylation","5","184","89","10908","6.24e-2","6.67e-1","3.33","1.00e+0","6.50e-1","1.72e-2","R-HSA-6804756~Regulation of TP53 Activity through Phosphorylation","TPX2,RFC4,MRE11,RAD1,RAD9B"
"GOTERM_BP_DIRECT","microtubule nucleation","3","243","28","16251","6.48e-2","1.00e+0","7.17","1.00e+0","1.00e+0","8.21e-3","GO:0007020~microtubule nucleation","NEDD1,TPX2,CCDC66"
"GOTERM_BP_DIRECT","positive regulation of natural killer cell mediated cytotoxicity","3","243","28","16251","6.48e-2","1.00e+0","7.17","1.00e+0","1.00e+0","8.21e-3","GO:0045954~positive regulation of natural killer cell mediated cytotoxicity","KLRK1,CD160,PIK3C3"
"REACTOME_PATHWAY","Constitutive Signaling by AKT1 E17K in Cancer","3","184","25","10908","6.53e-2","6.85e-1","7.11","1.00e+0","6.67e-1","8.27e-3","R-HSA-5674400~Constitutive Signaling by AKT1 E17K in Cancer","CDKN1B,TSC2,RICTOR"
"REACTOME_PATHWAY","Resolution of AP sites via the single-nucleotide replacement pathway","2","184","4","10908","6.54e-2","6.85e-1","29.64","1.00e+0","6.67e-1","1.66e-3","R-HSA-110381~Resolution of AP sites via the single-nucleotide replacement pathway","APEX1,LIG3"
"GOTERM_BP_DIRECT","transforming growth factor beta receptor signaling pathway","5","243","103","16251","6.79e-2","1.00e+0","3.25","1.00e+0","1.00e+0","1.92e-2","GO:0007179~transforming growth factor beta receptor signaling pathway","FNTA,LTBP2,NODAL,APPL2,TGFBR2"
"GOTERM_BP_DIRECT","embryonic cranial skeleton morphogenesis","3","243","29","16251","6.89e-2","1.00e+0","6.92","1.00e+0","1.00e+0","9.06e-3","GO:0048701~embryonic cranial skeleton morphogenesis","PAX5,NODAL,TGFBR2"
"GOTERM_BP_DIRECT","response to muscle activity","3","243","29","16251","6.89e-2","1.00e+0","6.92","1.00e+0","1.00e+0","9.06e-3","GO:0014850~response to muscle activity","FN1,SLC38A2,TOMM20"
"REACTOME_PATHWAY","Nonhomologous End-Joining (NHEJ)","4","184","57","10908","7.04e-2","7.29e-1","4.16","1.00e+0","7.10e-1","1.55e-2","R-HSA-5693571~Nonhomologous End-Joining (NHEJ)","BABAM2,MRE11,RIF1,NHEJ1"
"GOTERM_BP_DIRECT","double-strand break repair via homologous recombination","5","243","105","16251","7.18e-2","1.00e+0","3.18","1.00e+0","1.00e+0","2.07e-2","GO:0000724~double-strand break repair via homologous recombination","MRE11,AP5Z1,MCM9,NSMCE2,LIG3"
"GOTERM_BP_DIRECT","positive regulation of mRNA 3'-end processing","2","243","5","16251","7.23e-2","1.00e+0","26.75","1.00e+0","1.00e+0","2.16e-3","GO:0031442~positive regulation of mRNA 3'-end processing","NCBP1,NCBP2"
"GOTERM_BP_DIRECT","Golgi to plasma membrane transport","3","243","30","16251","7.32e-2","1.00e+0","6.69","1.00e+0","1.00e+0","9.95e-3","GO:0006893~Golgi to plasma membrane transport","GGA2,STXBP5,COMMD1"
"REACTOME_PATHWAY","RNA Polymerase II Transcription Elongation","4","184","58","10908","7.34e-2","7.45e-1","4.09","1.00e+0","7.25e-1","1.64e-2","R-HSA-75955~RNA Polymerase II Transcription Elongation","ELL,NCBP1,NCBP2,TCEA1"
"REACTOME_PATHWAY","Formation of RNA Pol II elongation complex","4","184","58","10908","7.34e-2","7.45e-1","4.09","1.00e+0","7.25e-1","1.64e-2","R-HSA-112382~Formation of RNA Pol II elongation complex","ELL,NCBP1,NCBP2,TCEA1"
"REACTOME_PATHWAY","Prefoldin mediated transfer of substrate  to CCT/TriC","3","184","27","10908","7.47e-2","7.51e-1","6.59","1.00e+0","7.32e-1","1.03e-2","R-HSA-389957~Prefoldin mediated transfer of substrate  to CCT/TriC","PFDN2,CCT7,CCT6B"
"GOTERM_BP_DIRECT","cell-matrix adhesion","5","243","107","16251","7.58e-2","1.00e+0","3.13","1.00e+0","1.00e+0","2.23e-2","GO:0007160~cell-matrix adhesion","FGG,FN1,TSC1,MADCAM1,RSU1"
"REACTOME_PATHWAY","Signaling by Hedgehog","6","184","135","10908","7.68e-2","7.64e-1","2.63","1.00e+0","7.45e-1","2.67e-2","R-HSA-5358351~Signaling by Hedgehog","SUFU,PRKAR2A,CUL1,MKS1,DERL2,RPGRIP1L"
"REACTOME_PATHWAY","Cellular responses to stimuli","21","184","852","10908","7.88e-2","7.76e-1","1.46","1.00e+0","7.57e-1","5.04e-2","R-HSA-8953897~Cellular responses to stimuli","H2AZ1,DYNC1H1,CDKN1B,MRE11,ATP6V1G2,EPAS1,TXNRD1,CUL2,HSPA6,CUL1,FN1,WIPI1,LMNB1,DNAJC7,PRKAR2A,CAPZA1,RICTOR,SKP2,ATP6V0E2,RPL28,HSPA1A"
"REACTOME_PATHWAY","Dengue Virus-Host Interactions","9","184","267","10908","8.07e-2","7.83e-1","2.00","1.00e+0","7.63e-1","3.71e-2","R-HSA-9918481~Dengue Virus-Host Interactions","BECN1,NCBP1,NCBP2,CPSF3,HNRNPD,DDX42,PIK3C3,RICTOR,CTNNBL1"
"GOTERM_BP_DIRECT","positive regulation of T cell proliferation","4","243","68","16251","8.09e-2","1.00e+0","3.93","1.00e+0","1.00e+0","1.88e-2","GO:0042102~positive regulation of T cell proliferation","CD274,IL2RA,CD46,CD276"
"REACTOME_PATHWAY","Inhibition of TSC complex formation by AKT (PKB)","2","184","5","10908","8.11e-2","7.83e-1","23.71","1.00e+0","7.63e-1","2.74e-3","R-HSA-165181~Inhibition of TSC complex formation by AKT (PKB)","TSC2,TSC1"
"GOTERM_BP_DIRECT","intra-Golgi vesicle-mediated transport","3","243","32","16251","8.18e-2","1.00e+0","6.27","1.00e+0","1.00e+0","1.19e-2","GO:0006891~intra-Golgi vesicle-mediated transport","COPA,COG5,COG3"
"GOTERM_BP_DIRECT","heterotypic cell-cell adhesion","3","243","32","16251","8.18e-2","1.00e+0","6.27","1.00e+0","1.00e+0","1.19e-2","GO:0034113~heterotypic cell-cell adhesion","PARVA,MADCAM1,CD58"
"REACTOME_PATHWAY","Signaling by Interleukins","13","184","456","10908","8.21e-2","7.83e-1","1.69","1.00e+0","7.63e-1","4.49e-2","R-HSA-449147~Signaling by Interleukins","ARF3,RALA,IL37,CUL1,FN1,LMNB1,IL2RA,TOLLIP,CAPZA1,RAPGEF1,STAT6,LCP1,IL18R1"
"REACTOME_PATHWAY","Downregulation of ERBB2 signaling","3","184","29","10908","8.46e-2","7.83e-1","6.13","1.00e+0","7.63e-1","1.25e-2","R-HSA-8863795~Downregulation of ERBB2 signaling","ERBB4,STUB1,EGFR"
"REACTOME_PATHWAY","RNA Polymerase II Transcription Termination","3","184","29","10908","8.46e-2","7.83e-1","6.13","1.00e+0","7.63e-1","1.25e-2","R-HSA-73856~RNA Polymerase II Transcription Termination","NCBP1,NCBP2,CPSF3"
"REACTOME_PATHWAY","Processing of Capped Intronless Pre-mRNA","3","184","29","10908","8.46e-2","7.83e-1","6.13","1.00e+0","7.63e-1","1.25e-2","R-HSA-75067~Processing of Capped Intronless Pre-mRNA","NCBP1,NCBP2,CPSF3"
