Name	unrefined_intensity	refined_intensity
SLC34A2	-0.1593708834034287	-0.0010618881961170453
SLC34A3	-0.019923702274542	-0.0001180678596789359
SLC35A1	0.3227441149462482	0.0008178335872737929
SLC35A2	0.4352574456576411	0.002282054787583012
SLC35A3	0.4001767965781766	0.0021469485136419177
SLC35A4	-0.5485155236943965	-0.002684434972960376
SLC35A5	0.448660626991992	0.0024317405982965967
SLC35B1	-0.7339562295165175	-0.0009145094619775807
SLC35B2	0.7636644641648976	0.005512893766806396
SLC35B3	-0.1117149217628164	-0.00028241532221639983
SLC35B4	0.9120313166790954	0.006468126097888145
SLC35C1	0.7115945437156345	0.006590077069350491
SLC35D1	-0.6500108209508063	-0.0022808879707163793
SLC35D2	-0.013979622008689	-8.983305102783551e-05
SLC35D3	0.1561568083782396	0.000503761863828201
SLC35D4	0.2411682545458601	0.0005216469345826954
SLC35E1	0.969471959730346	0.010013675872054742
SLC35E3	0.2476569464995624	0.00034226190006239523
SLC35E4	0.0906971584987305	0.0005988733375671176
SLC35F1	-0.3295503128768215	-0.0011455168875598315
SLC35F2	-0.5756941631878405	-0.002509450857335797
SLC35F3	0.4896594873610043	0.0028933979108161745
SLC35F4	1.0150551019022889	0.0012840447039063954
SLC35F5	0.603007051695463	0.01592360721412209
SLC35F6	-0.2100454711421188	-0.0010701816754690953
SLC35G1	0.7364994978704524	0.003593381050109937
SLC35G2	-0.5125877375287888	-0.0004423632174873448
SLC35G3	-0.9899123761592152	-0.0011997737999049688
SLC35G5	-0.2599603748784537	-0.00019782984528250326
SLC35H1	0.0942312833587986	0.0003441326468263325
SLC36A1	0.3136250906745795	0.0006197231791729691
SLC36A2	-0.3098110776494242	-0.000335215586016677
SLC36A3	-0.5480232347280248	-0.0013656739009422379
SLC36A4	-0.8775428994864817	-0.0030968488922877937
SLC37A1	-0.2970696176446947	-0.002527765376538707
SLC37A2	0.1372156296142415	0.0010343314160321524
SLC37A3	-0.1383418026773872	-0.005123211978551681
SLC37A4	-1.0537170848257753	-0.008102030665225387
SLC38A1	0.0156338252973208	5.797022420246553e-05
SLC38A10	-0.8242155856568727	-0.010346378246750722
SLC38A11	-0.3440661050689713	-0.0014450776412896793
SLC38A12	0.2212204540717446	0.008695069947289922
SLC38A2	1.0232214750155078	0.07563141532577125
SLC38A3	-0.5313761186376764	-0.015278126163070472
SLC38A4	-0.3763477275681516	-0.011593015400009343
SLC38A5	-0.4179297784888707	-0.00286072933375632
SLC38A6	-0.2882168704567032	-0.0009655265160299557
SLC38A7	-0.12391542330241	-0.00031970179212021776
SLC38A8	-0.1245860608287536	-0.00027035175199839536
SLC38A9	-0.5327914540147296	-0.012134858156639483
SLC39A1	-0.7011461713315532	-0.025967649601435404
SLC39A10	-0.0351517066926779	-0.0002818112325551987
SLC39A11	-0.8058281541905303	-0.008897954478571836
SLC39A12	-1.2197376633604962	-0.006817113800521813
SLC39A13	-0.4456607944275693	-0.002338382188361456
SLC39A14	0.7117083543475533	0.004717914680969931
SLC39A2	-0.6897881169502276	-0.05095257883476246
SLC39A3	-0.4402489835690529	-0.011424901372600492
SLC39A4	-0.1707776276426448	-0.0013407751546224045
SLC39A5	0.5065809329762032	0.0035334020075090174
SLC39A6	0.3465333827362187	0.0021336060375068988
SLC39A7	-0.9431100268603788	-0.04852866954212765
SLC39A8	0.4655636115692872	0.0047026580404613706
SLC39A9	-0.3324350061656372	-0.004127845471558717
SLC3A1	0.7727295292383208	0.005677243851313943
SLC3A2	-0.930975289514703	-0.025490103426912568
SLC40A1	0.1401383863373171	0.0034371742016953764
SLC41A1	-0.0525873349305145	-0.00032888119265543766
SLC41A2	0.1020394353632181	0.0001521407981265582
SLC41A3	0.9635314151298688	0.005202106110286162
SLC43A1	-1.0129219454397766	-0.05457218273251341
SLC43A2	-0.6608595395676973	-0.016509593017480215
SLC43A3	0.326483466482787	0.00035194917686844437
SLC44A1	-0.4254033994728619	-0.0024384122857784444
SLC44A2	-0.1878741086781028	-0.0010380044504465181
SLC44A3	0.6803307748415577	0.004500388075576904
SLC44A4	0.5776849023192887	0.0028410543496062615
SLC44A5	-0.4954165679624984	-0.0034228330680529015
SLC45A1	0.3987487486327284	0.003991474973813611
SLC45A2	-0.4768987212420003	-0.004498108738754546
SLC45A3	-0.3937558867684931	-0.0023058344729162956
SLC45A4	0.1107113983199182	0.0005555497967693495
SLC46A1	-0.8251022168312905	-0.0068541241152175305
SLC46A2	-0.1911219429771757	-0.0021644560042165147
SLC46A3	0.1204228512690663	0.001197484833019595
SLC47A1	0.6297281375468438	0.0033753428172510827
SLC47A2	-0.6252323410482911	-0.0030730169562523508
SLC48A1	-0.1073909377148496	-0.00046833187937445915
SLC49A3	0.1675592658585225	0.0012967411584791056
SLC49A4	0.3063930664401081	0.0024799454797662353
SLC4A1	0.818124143080498	0.02083025880697256
SLC4A10	-0.1922215037903178	-0.005659769957602118
SLC4A11	0.6072411639790343	0.003682917659532843
SLC4A1AP	-0.4630105571855574	-0.23838468945144173
SLC4A2	1.1995517995737666	0.030593369096329343
SLC4A3	0.0561456065037834	0.0014893745037258621
SLC4A4	-0.0312136153135947	-0.0009367830227916042
SLC4A5	0.3771676231351659	0.009922148661816808
SLC4A7	0.5105162170070153	0.03191543182241057
SLC4A8	0.0761438821766528	0.0022888089543480063
SLC4A9	-0.0755733064171824	-0.00048140196187745194
SLC50A1	-0.2330627949550039	-0.0019246325607384222
SLC51A	0.6827923137475801	0.004970045251768636
SLC51B	0.4906740021619882	0.0030559176854648624
SLC52A1	-0.1568288513707635	-0.0009146258611942927
SLC52A2	-0.568552170296639	-0.003272017740057157
SLC52A3	0.2567490551423628	0.0012388141910619006
SLC5A1	-0.0534120602538862	-0.0003126207886659959
SLC5A10	0.6384319109376225	0.0039570009839913845
SLC5A11	-0.3791139124644015	-0.0021306201880499365
SLC5A12	-0.1103425182095786	-0.0005935324054493233
SLC5A2	-0.4152316981693253	-0.0023834299474919276
SLC5A3	1.3669731690745337	0.007347480783775618
SLC5A4	0.7148962418125714	0.004190721769505293
SLC5A5	-0.2221396320309386	-0.0012046632245037798
SLC5A6	0.0145892422269145	8.57117980831227e-05
SLC5A7	0.6487495106050006	0.0012164053323843761
SLC5A8	-0.096517410133718	-0.0005439721235136347
SLC5A9	0.7067811200460973	0.0036321481759168943
SLC60A1	-0.7274360047992301	-0.004180574719581175
SLC60A2	-0.0675730915265681	-0.0003776660085419891
SLC61A1	-0.1973870836001426	-0.0008319865573746011
SLC66A1	-0.5902255542179823	-0.0033648758845967173
SLC66A2	-0.626663247280913	-0.00426883004047758
SLC66A3	-0.3187198420178264	-0.003167119070131141
SLC67A1	-2.09780847711598	-0.013732254291201205
SLC67A2	0.0139050684075955	4.863992928976906e-05
SLC68A1	-0.4064215962822621	-0.0025482634086897837
SLC6A1	-0.1007063543789446	-0.0008764474021599549
SLC6A11	1.1896588801553831	0.008678561530733521
SLC6A12	0.1254124132903113	0.0009344478914261095
SLC6A13	-1.486344354302264	-0.01333250885809131
SLC6A14	0.5094596104818799	0.006726904696802743
SLC6A15	0.488700787609674	0.012435968942303375
SLC6A16	-0.0122466905249105	-8.773529092045882e-05
SLC6A17	0.90603663055584	0.009527881206925213
SLC6A18	-0.5093131041019229	-0.003329889074618372
SLC6A19	0.3839094625979732	0.0036087489484209483
SLC6A2	-0.4316466695435781	-0.006479016509849108
SLC6A20	0.3568856621690992	0.0057990351245856935
SLC6A3	0.1249532697781644	0.003965267063140269
SLC6A4	-0.6557859665034022	-0.01602150694764462
SLC6A5	0.67784829511779	0.011033336699632268
SLC6A6	0.486642220560559	0.006991102140572991
SLC6A7	-0.3218502841774858	-0.0018841115635750017
SLC6A8	0.2026588964317776	0.0017183447828450424
SLC6A9	0.2183616996626721	0.003905398998466891
SLC71A1	-0.3630455781118242	-0.003740095545708013
SLC71A2	0.8342304112338018	0.005476722649749908
SLC75A1	0.6728920526949057	0.0038792226837861313
SLC7A1	-0.0672253631628806	-0.0004403261287168679
SLC7A10	-0.8135779011891662	-0.011386022727142382
