"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"REACTOME_PATHWAY","Metabolism of proteins","78","175","2027","10908","4.01e-15","9.74e-14","2.40","3.78e-12","7.64e-14","1.63e-15","R-HSA-392499~Metabolism of proteins","RPL4,RPL5,RPL30,RPL3,RPLP0,MRPL38,RPL10A,RPL9,RPL6,RPL7,RPS4X,RPS14,RPL7A,PSMD6,STS,RPS16,PSMD7,PSMD4,PSMD2,RPL38,RPS10,RPS12,EIF5B,RPL23,RPS5,LMO7,PSMA6,PSMA3,NRN1L,PSMA1,INCENP,PSME3,B3GNT4,RPL37A,RPL24,RPL27,RPL26,PPARA,UBA52,DAP3,COPB2,PSMD11,PSMD14,SEL1L,UAP1,PSMB6,PSMB1,RPS3,RPL14,RPL13,APOE,RPS27A,DCAF11,RPL18,RAE1,RPL17,CCT4,RPL19,RWDD1,SMAD3,ZBTB16,RPL35A,SRP68,EEF2,EIF2S2,RAB10,PSMC5,VNN1,PSMC6,STAR,RPS29,DOLPP1,EIF3G,COPG1,ALDH18A1,ABCE1,OGT,ENGASE"
"REACTOME_PATHWAY","Hh mutants abrogate ligand secretion","15","175","46","10908","6.30e-15","1.49e-13","20.33","5.99e-12","1.17e-13","2.11e-16","R-HSA-5387390~Hh mutants abrogate ligand secretion","PSMD11,PSMD14,SEL1L,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of activated PAK-2p34 by proteasome mediated degradation","14","175","37","10908","7.08e-15","1.64e-13","23.58","6.72e-12","1.28e-13","1.92e-16","R-HSA-211733~Regulation of activated PAK-2p34 by proteasome mediated degradation","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Defective CFTR causes cystic fibrosis","15","175","48","10908","1.23e-14","2.77e-13","19.48","1.17e-11","2.18e-13","4.38e-16","R-HSA-5678895~Defective CFTR causes cystic fibrosis","PSMD11,PSMD14,SEL1L,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Vpu mediated degradation of CD4","14","175","39","10908","1.56e-14","3.29e-13","22.38","1.48e-11","2.58e-13","4.60e-16","R-HSA-180534~Vpu mediated degradation of CD4","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Ubiquitin-dependent degradation of Cyclin D","14","175","39","10908","1.56e-14","3.29e-13","22.38","1.48e-11","2.58e-13","4.60e-16","R-HSA-75815~Ubiquitin-dependent degradation of Cyclin D","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Autodegradation of the E3 ubiquitin ligase COP1","14","175","39","10908","1.56e-14","3.29e-13","22.38","1.48e-11","2.58e-13","4.60e-16","R-HSA-349425~Autodegradation of the E3 ubiquitin ligase COP1","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Vif-mediated degradation of APOBEC3G","14","175","41","10908","3.30e-14","6.64e-13","21.28","3.12e-11","5.21e-13","1.04e-15","R-HSA-180585~Vif-mediated degradation of APOBEC3G","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of Apoptosis","14","175","41","10908","3.30e-14","6.64e-13","21.28","3.12e-11","5.21e-13","1.04e-15","R-HSA-169911~Regulation of Apoptosis","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","regulation of proteasomal protein catabolic process","15","236","56","16251","4.02e-14","1.06e-11","18.44","5.33e-11","1.05e-11","1.71e-15","GO:0061136~regulation of proteasomal protein catabolic process","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMD4,PSMA1,PSMD2,PSME3,PSMB1,APOE"
"REACTOME_PATHWAY","Hedgehog ligand biogenesis","15","175","52","10908","4.26e-14","8.40e-13","17.98","4.02e-11","6.59e-13","1.80e-15","R-HSA-5358346~Hedgehog ligand biogenesis","PSMD11,PSMD14,SEL1L,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","SCF-beta-TrCP mediated degradation of Emi1","14","175","42","10908","4.71e-14","8.41e-13","20.78","4.45e-11","6.60e-13","1.54e-15","R-HSA-174113~SCF-beta-TrCP mediated degradation of Emi1","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of AXIN","14","175","42","10908","4.71e-14","8.41e-13","20.78","4.45e-11","6.60e-13","1.54e-15","R-HSA-4641257~Degradation of AXIN","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","14","175","42","10908","4.71e-14","8.41e-13","20.78","4.45e-11","6.60e-13","1.54e-15","R-HSA-9762114~GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","AUF1 (hnRNP D0) binds and destabilizes mRNA","14","175","42","10908","4.71e-14","8.41e-13","20.78","4.45e-11","6.60e-13","1.54e-15","R-HSA-450408~AUF1 (hnRNP D0) binds and destabilizes mRNA","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","14","175","42","10908","4.71e-14","8.41e-13","20.78","4.45e-11","6.60e-13","1.54e-15","R-HSA-8854050~FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","cellular response to type I interferon","13","236","36","16251","5.81e-14","1.28e-11","24.87","7.69e-11","1.26e-11","1.54e-15","GO:0071357~cellular response to type I interferon","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMD4,PSMA1,PSMD2,PSMB1"
"REACTOME_PATHWAY","Degradation of DVL","14","175","44","10908","9.32e-14","1.55e-12","19.83","8.81e-11","1.21e-12","3.36e-15","R-HSA-4641258~Degradation of DVL","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","GSK3B-mediated proteasomal degradation of PD-L1(CD274)","14","175","44","10908","9.32e-14","1.55e-12","19.83","8.81e-11","1.21e-12","3.36e-15","R-HSA-9929356~GSK3B-mediated proteasomal degradation of PD-L1(CD274)","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Stabilization of p53","14","175","44","10908","9.32e-14","1.55e-12","19.83","8.81e-11","1.21e-12","3.36e-15","R-HSA-69541~Stabilization of p53","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Negative regulation of NOTCH4 signaling","14","175","44","10908","9.32e-14","1.55e-12","19.83","8.81e-11","1.21e-12","3.36e-15","R-HSA-9604323~Negative regulation of NOTCH4 signaling","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)","15","175","55","10908","1.01e-13","1.64e-12","17.00","9.52e-11","1.29e-12","4.41e-15","R-HSA-9931269~AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)","PSMD11,PSMD14,SEL1L,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of RUNX3 expression and activity","14","175","45","10908","1.29e-13","2.07e-12","19.39","1.22e-10","1.63e-12","4.76e-15","R-HSA-8941858~Regulation of RUNX3 expression and activity","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","NIK-->noncanonical NF-kB signaling","14","175","46","10908","1.78e-13","2.76e-12","18.97","1.68e-10","2.16e-12","6.81e-15","R-HSA-5676590~NIK-->noncanonical NF-kB signaling","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","SPOP-mediated proteasomal degradation of PD-L1(CD274)","14","175","46","10908","1.78e-13","2.76e-12","18.97","1.68e-10","2.16e-12","6.81e-15","R-HSA-9929491~SPOP-mediated proteasomal degradation of PD-L1(CD274)","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","GLI3 is processed to GLI3R by the proteasome","14","175","47","10908","2.42e-13","3.53e-12","18.57","2.29e-10","2.77e-12","9.57e-15","R-HSA-5610785~GLI3 is processed to GLI3R by the proteasome","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of GLI2 by the proteasome","14","175","47","10908","2.42e-13","3.53e-12","18.57","2.29e-10","2.77e-12","9.57e-15","R-HSA-5610783~Degradation of GLI2 by the proteasome","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of GLI1 by the proteasome","14","175","47","10908","2.42e-13","3.53e-12","18.57","2.29e-10","2.77e-12","9.57e-15","R-HSA-5610780~Degradation of GLI1 by the proteasome","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Dectin-1 mediated noncanonical NF-kB signaling","14","175","47","10908","2.42e-13","3.53e-12","18.57","2.29e-10","2.77e-12","9.57e-15","R-HSA-5607761~Dectin-1 mediated noncanonical NF-kB signaling","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of CRY and PER proteins","14","175","48","10908","3.28e-13","4.70e-12","18.18","3.10e-10","3.69e-12","1.33e-14","R-HSA-9932298~Degradation of CRY and PER proteins","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Proteasome assembly","14","175","50","10908","5.86e-13","8.16e-12","17.45","5.55e-10","6.40e-12","2.51e-14","R-HSA-9907900~Proteasome assembly","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMD4,PSMA1,PSMD2,PSME3,PSMB1"
"REACTOME_PATHWAY","SCF(Skp2)-mediated degradation of p27/p21","14","175","50","10908","5.86e-13","8.16e-12","17.45","5.55e-10","6.40e-12","2.51e-14","R-HSA-187577~SCF(Skp2)-mediated degradation of p27/p21","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","APC/C:Cdc20 mediated degradation of mitotic proteins","15","175","62","10908","6.10e-13","8.37e-12","15.08","5.77e-10","6.57e-12","3.17e-14","R-HSA-176409~APC/C:Cdc20 mediated degradation of mitotic proteins","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","ABC-family protein mediated transport","17","175","90","10908","6.76e-13","9.15e-12","11.77","6.40e-10","7.18e-12","4.78e-14","R-HSA-382556~ABC-family protein mediated transport","PSMD11,PSMD14,SEL1L,EIF2S2,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52,ABCG1"
"REACTOME_PATHWAY","Activation of STAT3 by cadherin engagement","16","175","76","10908","7.32e-13","9.67e-12","13.12","6.93e-10","7.59e-12","4.53e-14","R-HSA-9958825~Activation of STAT3 by cadherin engagement","PSMD11,PSMD14,PSMB6,TRAF7,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RAC1,RPS27A,UBA52"
"REACTOME_PATHWAY","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","15","175","63","10908","7.74e-13","9.67e-12","14.84","7.32e-10","7.59e-12","4.11e-14","R-HSA-176814~Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","The role of GTSE1 in G2/M progression after G2 checkpoint","15","175","63","10908","7.74e-13","9.67e-12","14.84","7.32e-10","7.59e-12","4.11e-14","R-HSA-8852276~The role of GTSE1 in G2/M progression after G2 checkpoint","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A","14","175","51","10908","7.76e-13","9.67e-12","17.11","7.34e-10","7.59e-12","3.42e-14","R-HSA-69601~Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Asymmetric localization of PCP proteins","14","175","51","10908","7.76e-13","9.67e-12","17.11","7.34e-10","7.59e-12","3.42e-14","R-HSA-4608870~Asymmetric localization of PCP proteins","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","p53-Independent G1/S DNA Damage Checkpoint","14","175","51","10908","7.76e-13","9.67e-12","17.11","7.34e-10","7.59e-12","3.42e-14","R-HSA-69613~p53-Independent G1/S DNA Damage Checkpoint","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","ABC transporter disorders","15","175","65","10908","1.23e-12","1.51e-11","14.38","1.16e-9","1.18e-11","6.77e-14","R-HSA-5619084~ABC transporter disorders","PSMD11,PSMD14,SEL1L,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Disease","73","175","2013","10908","1.29e-12","1.52e-11","2.26","1.22e-9","1.19e-11","5.55e-13","R-HSA-1643685~Disease","RPL4,NCKAP1,RPL5,RPL30,RPL3,RPLP0,RPL10A,RPL9,RPL6,IPO5,RPL7,RPS4X,RPS14,RPL7A,PSMD6,RPS16,PSMD7,KAT5,SNRPD2,PSMD2,RPL38,RAC1,KPNA2,RPS10,RPS12,ENTPD1,RPL23,RPS5,LMO7,ATP1B3,HLA-G,CDC40,PSMA6,PSMA3,COL4A2,PSMA1,RPL37A,RPL24,SRSF3,RPL27,PPIH,RPL26,SNRPF,UBA52,SF3B5,SF3B3,PSMD11,PSMD14,SF3B6,SEL1L,ATP1A1,PRPF8,PSMB6,CCNB1,CUX1,PSMB1,RPS3,RPL14,RPL13,RPS27A,RPL18,RAE1,RPL17,MUTYH,RPL19,SMAD3,GPKOW,RPL35A,EEF2,PSMC5,PSMC6,RPS29,CHMP2A"
"REACTOME_PATHWAY","p53-Dependent G1 DNA Damage Response","14","175","53","10908","1.33e-12","1.52e-11","16.46","1.26e-9","1.19e-11","6.19e-14","R-HSA-69563~p53-Dependent G1 DNA Damage Response","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","14","175","53","10908","1.33e-12","1.52e-11","16.46","1.26e-9","1.19e-11","6.19e-14","R-HSA-1234176~Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","p53-Dependent G1/S DNA damage checkpoint","14","175","53","10908","1.33e-12","1.52e-11","16.46","1.26e-9","1.19e-11","6.19e-14","R-HSA-69580~p53-Dependent G1/S DNA damage checkpoint","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Autodegradation of Cdh1 by Cdh1:APC/C","14","175","53","10908","1.33e-12","1.52e-11","16.46","1.26e-9","1.19e-11","6.19e-14","R-HSA-174084~Autodegradation of Cdh1 by Cdh1:APC/C","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of CDH1","14","175","53","10908","1.33e-12","1.52e-11","16.46","1.26e-9","1.19e-11","6.19e-14","R-HSA-9766229~Degradation of CDH1","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Activation of NF-kappaB in B cells","14","175","54","10908","1.73e-12","1.93e-11","16.16","1.64e-9","1.51e-11","8.24e-14","R-HSA-1169091~Activation of NF-kappaB in B cells","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","APC/C:Cdc20 mediated degradation of Securin","14","175","54","10908","1.73e-12","1.93e-11","16.16","1.64e-9","1.51e-11","8.24e-14","R-HSA-174154~APC/C:Cdc20 mediated degradation of Securin","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of APC/C activators between G1/S and early anaphase","15","175","67","10908","1.92e-12","2.11e-11","13.95","1.81e-9","1.66e-11","1.10e-13","R-HSA-176408~Regulation of APC/C activators between G1/S and early anaphase","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of RAS by GAPs","14","175","55","10908","2.24e-12","2.44e-11","15.87","2.12e-9","1.91e-11","1.09e-13","R-HSA-5658442~Regulation of RAS by GAPs","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of PTEN stability and activity","14","175","56","10908","2.87e-12","3.09e-11","15.58","2.72e-9","2.43e-11","1.43e-13","R-HSA-8948751~Regulation of PTEN stability and activity","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of RUNX2 expression and activity","14","175","58","10908","4.67e-12","4.91e-11","15.05","4.41e-9","3.85e-11","2.43e-13","R-HSA-8939902~Regulation of RUNX2 expression and activity","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Orc1 removal from chromatin","14","175","58","10908","4.67e-12","4.91e-11","15.05","4.41e-9","3.85e-11","2.43e-13","R-HSA-68949~Orc1 removal from chromatin","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","G1/S Transition","18","175","120","10908","5.84e-12","6.01e-11","9.35","5.52e-9","4.72e-11","5.42e-13","R-HSA-69206~G1/S Transition","LIN54,PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52,POLE,E2F6"
"REACTOME_PATHWAY","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","14","175","59","10908","5.90e-12","6.01e-11","14.79","5.58e-9","4.72e-11","3.15e-13","R-HSA-174184~Cdc20:Phospho-APC/C mediated degradation of Cyclin A","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","CDK-mediated phosphorylation and removal of Cdc6","14","175","59","10908","5.90e-12","6.01e-11","14.79","5.58e-9","4.72e-11","3.15e-13","R-HSA-69017~CDK-mediated phosphorylation and removal of Cdc6","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Cyclin E associated events during G1/S transition","15","175","73","10908","6.66e-12","6.64e-11","12.81","6.30e-9","5.21e-11","4.25e-13","R-HSA-69202~Cyclin E associated events during G1/S transition","LIN54,PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Signaling by NOTCH4","15","175","73","10908","6.66e-12","6.64e-11","12.81","6.30e-9","5.21e-11","4.25e-13","R-HSA-9013694~Signaling by NOTCH4","PSMD11,SMAD3,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","14","175","60","10908","7.43e-12","7.18e-11","14.54","7.03e-9","5.64e-11","4.05e-13","R-HSA-174178~APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","14","175","60","10908","7.43e-12","7.18e-11","14.54","7.03e-9","5.64e-11","4.05e-13","R-HSA-179419~APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of CDH1 Function","14","175","60","10908","7.43e-12","7.18e-11","14.54","7.03e-9","5.64e-11","4.05e-13","R-HSA-9764561~Regulation of CDH1 Function","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of mRNA stability by proteins that bind AU-rich elements","15","175","74","10908","8.10e-12","7.60e-11","12.63","7.67e-9","5.96e-11","5.26e-13","R-HSA-450531~Regulation of mRNA stability by proteins that bind AU-rich elements","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,KHSRP,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of mitotic cell cycle","15","175","74","10908","8.10e-12","7.60e-11","12.63","7.67e-9","5.96e-11","5.26e-13","R-HSA-453276~Regulation of mitotic cell cycle","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","APC/C-mediated degradation of cell cycle proteins","15","175","74","10908","8.10e-12","7.60e-11","12.63","7.67e-9","5.96e-11","5.26e-13","R-HSA-174143~APC/C-mediated degradation of cell cycle proteins","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Cyclin A:Cdk2-associated events at S phase entry","15","175","75","10908","9.83e-12","9.04e-11","12.47","9.30e-9","7.09e-11","6.48e-13","R-HSA-69656~Cyclin A:Cdk2-associated events at S phase entry","LIN54,PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
