Category,Term,Count,List Total,Pop Hits,Pop Total,P-Value,Benjamini,Fold Enrichment,Bonferroni,FDR,Fisher Exact,Full Term,User Ids,Theme,minus_log10_Benjamini
REACTOME_PATHWAY,Regulation of RUNX2 expression and activity,14,175,58,10908,4.67e-12,4.91e-11,15.05,4.41e-09,3.85e-11,2.43e-13,R-HSA-8939902~Regulation of RUNX2 expression and activity,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell signaling,10.308918507877031
REACTOME_PATHWAY,Orc1 removal from chromatin,14,175,58,10908,4.67e-12,4.91e-11,15.05,4.41e-09,3.85e-11,2.43e-13,R-HSA-68949~Orc1 removal from chromatin,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",DNA replication & repair,10.308918507877031
REACTOME_PATHWAY,G1/S Transition,18,175,120,10908,5.84e-12,6.01e-11,9.35,5.52e-09,4.72e-11,5.42e-13,R-HSA-69206~G1/S Transition,"LIN54,PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52,POLE,E2F6",Cell cycle & mitosis,10.22112552799726
REACTOME_PATHWAY,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,14,175,59,10908,5.9e-12,6.01e-11,14.79,5.58e-09,4.72e-11,3.15e-13,R-HSA-174184~Cdc20:Phospho-APC/C mediated degradation of Cyclin A,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell cycle & mitosis,10.22112552799726
REACTOME_PATHWAY,CDK-mediated phosphorylation and removal of Cdc6,14,175,59,10908,5.9e-12,6.01e-11,14.79,5.58e-09,4.72e-11,3.15e-13,R-HSA-69017~CDK-mediated phosphorylation and removal of Cdc6,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell cycle & mitosis,10.22112552799726
REACTOME_PATHWAY,Cyclin E associated events during G1/S transition,15,175,73,10908,6.66e-12,6.64e-11,12.81,6.3e-09,5.21e-11,4.25e-13,R-HSA-69202~Cyclin E associated events during G1/S transition,"LIN54,PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell cycle & mitosis,10.177831920631982
REACTOME_PATHWAY,Signaling by NOTCH4,15,175,73,10908,6.66e-12,6.64e-11,12.81,6.3e-09,5.21e-11,4.25e-13,R-HSA-9013694~Signaling by NOTCH4,"PSMD11,SMAD3,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell signaling,10.177831920631982
REACTOME_PATHWAY,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,14,175,60,10908,7.43e-12,7.18e-11,14.54,7.03e-09,5.64e-11,4.05e-13,R-HSA-174178~APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell cycle & mitosis,10.143875555757699
REACTOME_PATHWAY,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,14,175,60,10908,7.43e-12,7.18e-11,14.54,7.03e-09,5.64e-11,4.05e-13,R-HSA-179419~APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell cycle & mitosis,10.143875555757699
REACTOME_PATHWAY,Regulation of CDH1 Function,14,175,60,10908,7.43e-12,7.18e-11,14.54,7.03e-09,5.64e-11,4.05e-13,R-HSA-9764561~Regulation of CDH1 Function,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell cycle & mitosis,10.143875555757699
