"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"REACTOME_PATHWAY","ESR-mediated signaling","10","178","199","10908","5.14e-3","8.25e-2","3.08","9.93e-1","7.78e-2","1.56e-3","R-HSA-8939211~ESR-mediated signaling","H2BC8,CCND1,POLR2B,POLR2C,H4C12,GNAI3,POLR2E,POLR2F,POLR2H,H2BC17"
"REACTOME_PATHWAY","B-WICH complex positively regulates rRNA expression","6","178","69","10908","5.17e-3","8.25e-2","5.33","9.93e-1","7.78e-2","8.88e-4","R-HSA-5250924~B-WICH complex positively regulates rRNA expression","H2BC8,H4C12,POLR2E,POLR2F,POLR2H,H2BC17"
"REACTOME_PATHWAY","RNA Polymerase I Promoter Escape","6","178","69","10908","5.17e-3","8.25e-2","5.33","9.93e-1","7.78e-2","8.88e-4","R-HSA-73772~RNA Polymerase I Promoter Escape","H2BC8,H4C12,POLR2E,POLR2F,POLR2H,H2BC17"
"REACTOME_PATHWAY","Defective Intrinsic Pathway for Apoptosis","4","178","23","10908","5.86e-3","9.05e-2","10.66","9.96e-1","8.53e-2","4.76e-4","R-HSA-9734009~Defective Intrinsic Pathway for Apoptosis","APP,CDKN2A,CDC25A,LMNB1"
"REACTOME_PATHWAY","RNA Polymerase III Transcription Termination","4","178","23","10908","5.86e-3","9.05e-2","10.66","9.96e-1","8.53e-2","4.76e-4","R-HSA-73980~RNA Polymerase III Transcription Termination","NFIA,POLR2E,POLR2F,POLR2H"
"REACTOME_PATHWAY","Late Phase of HIV Life Cycle","8","178","134","10908","6.15e-3","9.30e-2","3.66","9.97e-1","8.76e-2","1.56e-3","R-HSA-162599~Late Phase of HIV Life Cycle","TAF12,POLR2B,POLR2C,GTF2B,POLR2E,POLR2F,POLR2H,SUPT5H"
"REACTOME_PATHWAY","Signaling by NOTCH","10","178","205","10908","6.21e-3","9.30e-2","2.99","9.97e-1","8.76e-2","1.94e-3","R-HSA-157118~Signaling by NOTCH","H2BC8,TFDP1,B4GALT1,CCND1,POFUT1,PSMC2,H4C12,YBX1,HDAC8,H2BC17"
"GOTERM_BP_DIRECT","DNA-templated transcription elongation","3","240","9","16251","7.24e-3","1.00e+0","22.57","1.00e+0","1.00e+0","2.50e-4","GO:0006354~DNA-templated transcription elongation","POLR2B,TCEA2,SUPT5H"
"GOTERM_BP_DIRECT","positive regulation of transcription elongation by RNA polymerase II","5","240","53","16251","7.60e-3","1.00e+0","6.39","1.00e+0","1.00e+0","1.09e-3","GO:0032968~positive regulation of transcription elongation by RNA polymerase II","MED22,MED27,MED4,SUPT5H,MED28"
"GOTERM_BP_DIRECT","positive regulation of DNA-templated transcription","21","240","751","16251","7.68e-3","1.00e+0","1.89","1.00e+0","1.00e+0","3.86e-3","GO:0045893~positive regulation of DNA-templated transcription","RERE,TRIM62,CALCOCO1,TAF12,CDKN2A,AIRE,IRX4,SETD7,HMGB2,NME2,FOXL2,RSF1,MED4,TBX2,GATAD2A,IL4,NPAT,NFIA,TAL1,KAT8,TRIM21"
"GOTERM_BP_DIRECT","adenylate cyclase-activating G protein-coupled receptor signaling pathway","8","240","159","16251","9.24e-3","1.00e+0","3.41","1.00e+0","1.00e+0","2.52e-3","GO:0007189~adenylate cyclase-activating G protein-coupled receptor signaling pathway","APP,GAL,SCT,TACR2,PRKX,IAPP,GPR3,GPR157"
"REACTOME_PATHWAY","Formation of TC-NER Pre-Incision Complex","5","178","51","10908","9.25e-3","1.36e-1","6.01","1.00e+0","1.29e-1","1.40e-3","R-HSA-6781823~Formation of TC-NER Pre-Incision Complex","POLR2B,POLR2C,POLR2E,POLR2F,POLR2H"
"GOTERM_BP_DIRECT","immune response","14","240","420","16251","9.51e-3","1.00e+0","2.26","1.00e+0","1.00e+0","3.97e-3","GO:0006955~immune response","CD96,AIRE,LY86,CXCR4,CD1D,IL2RG,IL4,CHIT1,FCGR3A,AZGP1,FCGR2C,HLA-DRB1,HLA-DPA1,MICB"
"GOTERM_BP_DIRECT","positive regulation of transcription by RNA polymerase II","29","240","1205","16251","1.08e-2","1.00e+0","1.63","1.00e+0","1.00e+0","6.33e-3","GO:0045944~positive regulation of transcription by RNA polymerase II","DDX3Y,APP,EIF4A1,CALCOCO1,CRTC3,AIRE,HMGB2,HNRNPU,YBX1,HOXD10,NPAT,TAF12,CDKN2A,LMO3,DAB2IP,NME2,EN1,FOXL2,LILRB1,SUPT5H,TBX2,IL4,GAL,TFDP1,NFIA,ZNF71,TAL1,IRF2,ZNF212"
"REACTOME_PATHWAY","mRNA 3'-end processing","8","178","151","10908","1.15e-2","1.65e-1","3.25","1.00e+0","1.55e-1","3.30e-3","R-HSA-72187~mRNA 3'-end processing","CPSF1,POLR2B,POLR2C,POLR2E,HNRNPU,POLR2F,YBX1,POLR2H"
"REACTOME_PATHWAY","Immune System","48","178","2114","10908","1.17e-2","1.65e-1","1.39","1.00e+0","1.55e-1","8.11e-3","R-HSA-168256~Immune System","DDX3Y,APP,EIF4A1,B4GALT1,CD1D,YBX1,IL2RG,FBXO44,LMNB1,TUBA1C,FCGR3A,CCND1,ORMDL3,CFL1,POLR2E,POLR2F,ARIH1,POLR2H,TRIM21,HLA-DPA1,MICB,CD96,TRIM62,H2BC8,F12,GLMN,NME2,LY86,LILRB1,ATP11A,ATG14,H2BC17,CHIT1,IL4,SPSB1,STIM1,LCK,PSMC2,IRF2,H4C12,CHI3L1,ADAM8,CD226,KIF20A,PIK3AP1,MUC20,HLA-DRB1,HSPA1A"
"REACTOME_PATHWAY","NoRC negatively regulates rRNA expression","6","178","84","10908","1.17e-2","1.65e-1","4.38","1.00e+0","1.55e-1","2.46e-3","R-HSA-427413~NoRC negatively regulates rRNA expression","H2BC8,H4C12,POLR2E,POLR2F,POLR2H,H2BC17"
"GOTERM_BP_DIRECT","mitotic cytokinesis","5","240","62","16251","1.31e-2","1.00e+0","5.46","1.00e+0","1.00e+0","2.20e-3","GO:0000281~mitotic cytokinesis","ANLN,ESPL1,CFL1,KIF20A,ECT2"
"REACTOME_PATHWAY","Signaling by Nuclear Receptors","11","178","272","10908","1.32e-2","1.84e-1","2.48","1.00e+0","1.73e-1","5.00e-3","R-HSA-9006931~Signaling by Nuclear Receptors","H2BC8,CCND1,POLR2B,POLR2C,H4C12,AKR1C3,GNAI3,POLR2E,POLR2F,POLR2H,H2BC17"
"REACTOME_PATHWAY","Negative epigenetic regulation of rRNA expression","6","178","87","10908","1.35e-2","1.84e-1","4.23","1.00e+0","1.74e-1","2.94e-3","R-HSA-5250941~Negative epigenetic regulation of rRNA expression","H2BC8,H4C12,POLR2E,POLR2F,POLR2H,H2BC17"
"GOTERM_BP_DIRECT","nucleosome assembly","6","240","96","16251","1.37e-2","1.00e+0","4.23","1.00e+0","1.00e+0","2.99e-3","GO:0006334~nucleosome assembly","H2BC8,CHAF1A,H4C12,HMGB2,RSF1,H2BC17"
"GOTERM_BP_DIRECT","chromatin organization","11","240","302","16251","1.41e-2","1.00e+0","2.47","1.00e+0","1.00e+0","5.37e-3","GO:0006325~chromatin organization","H2BC8,SFMBT1,MTF2,SETD7,H4C12,HMGB2,TLK1,HNRNPU,RSF1,HDAC8,H2BC17"
"GOTERM_BP_DIRECT","positive regulation of apoptotic process","11","240","304","16251","1.47e-2","1.00e+0","2.45","1.00e+0","1.00e+0","5.64e-3","GO:0043065~positive regulation of apoptotic process","DDX3Y,APP,B4GALT1,GAL,CDKN2A,DAB2IP,PMAIP1,LILRB1,FOXL2,IAPP,ECT2"
"GOTERM_BP_DIRECT","negative regulation of transcription by RNA polymerase II","25","240","1018","16251","1.52e-2","1.00e+0","1.66","1.00e+0","1.00e+0","8.68e-3","GO:0000122~negative regulation of transcription by RNA polymerase II","APP,ZNF692,HMGB2,HNRNPU,YBX1,HDAC8,CCND1,LYAR,CDKN2A,ANXA4,IRX4,DAB2IP,EN1,FOXL2,SUPT5H,GATAD2A,TBX2,IL4,TFDP1,TAL1,IRF2,MTF2,PKIG,MXD3,HSPA1A"
"REACTOME_PATHWAY","Chromatin modifying enzymes","10","178","241","10908","1.67e-2","2.24e-1","2.54","1.00e+0","2.11e-1","6.13e-3","R-HSA-3247509~Chromatin modifying enzymes","H2BC8,CCND1,TAF12,SETD7,H4C12,PADI3,KAT8,HDAC8,H2BC17,GATAD2A"
"REACTOME_PATHWAY","Interferon gamma signaling","6","178","92","10908","1.68e-2","2.24e-1","4.00","1.00e+0","2.11e-1","3.88e-3","R-HSA-877300~Interferon gamma signaling","TRIM62,IRF2,YBX1,TRIM21,HLA-DRB1,HLA-DPA1"
"REACTOME_PATHWAY","Gap-filling DNA repair synthesis and ligation in TC-NER","5","178","61","10908","1.71e-2","2.24e-1","5.02","1.00e+0","2.11e-1","3.11e-3","R-HSA-6782210~Gap-filling DNA repair synthesis and ligation in TC-NER","POLR2B,POLR2C,POLR2E,POLR2F,POLR2H"
"GOTERM_BP_DIRECT","Fc-gamma receptor signaling pathway","3","240","14","16251","1.74e-2","1.00e+0","14.51","1.00e+0","1.00e+0","1.03e-3","GO:0038094~Fc-gamma receptor signaling pathway","FCGR3A,LCK,FCGR2C"
"REACTOME_PATHWAY","Dual incision in TC-NER","5","178","62","10908","1.80e-2","2.31e-1","4.94","1.00e+0","2.18e-1","3.34e-3","R-HSA-6782135~Dual incision in TC-NER","POLR2B,POLR2C,POLR2E,POLR2F,POLR2H"
"REACTOME_PATHWAY","M Phase","13","178","372","10908","1.81e-2","2.31e-1","2.14","1.00e+0","2.18e-1","7.93e-3","R-HSA-68886~M Phase","H2BC8,CDCA5,HDAC8,H2BC17,LMNB1,SKA2,NEDD1,TUBA1C,PPP1CC,ESPL1,PSMC2,H4C12,KIF20A"
"GOTERM_BP_DIRECT","positive regulation of cytokinesis","4","240","38","16251","1.81e-2","1.00e+0","7.13","1.00e+0","1.00e+0","2.31e-3","GO:0032467~positive regulation of cytokinesis","OR1A2,PKP4,ECT2,SSTR5"
"REACTOME_PATHWAY","Signaling by FGFR in disease","5","178","63","10908","1.90e-2","2.39e-1","4.86","1.00e+0","2.26e-1","3.58e-3","R-HSA-1226099~Signaling by FGFR in disease","POLR2B,POLR2C,POLR2E,POLR2F,POLR2H"
"GOTERM_BP_DIRECT","negative regulation of epithelial to mesenchymal transition","4","240","39","16251","1.95e-2","1.00e+0","6.94","1.00e+0","1.00e+0","2.54e-3","GO:0010719~negative regulation of epithelial to mesenchymal transition","SPSB3,TRIM62,DAB2IP,KAT8"
"GOTERM_BP_DIRECT","nucleolar large rRNA transcription by RNA polymerase I","3","240","15","16251","1.99e-2","1.00e+0","13.54","1.00e+0","1.00e+0","1.27e-3","GO:0042790~nucleolar large rRNA transcription by RNA polymerase I","POLR2E,POLR2F,POLR2H"
"GOTERM_BP_DIRECT","termination of RNA polymerase I transcription","3","240","15","16251","1.99e-2","1.00e+0","13.54","1.00e+0","1.00e+0","1.27e-3","GO:0006363~termination of RNA polymerase I transcription","POLR2E,POLR2F,POLR2H"
"REACTOME_PATHWAY","Epigenetic regulation of gene expression","11","178","292","10908","2.07e-2","2.57e-1","2.31","1.00e+0","2.43e-1","8.38e-3","R-HSA-212165~Epigenetic regulation of gene expression","H2BC8,MTF2,H4C12,POLR2E,KAT8,POLR2F,POLR2H,MED27,MED4,H2BC17,GATAD2A"
"GOTERM_BP_DIRECT","DNA-templated transcription","6","240","107","16251","2.09e-2","1.00e+0","3.80","1.00e+0","1.00e+0","5.10e-3","GO:0006351~DNA-templated transcription","POLR2B,POLR2C,TCEA2,POLR2E,POLR2F,POLR2H"
"GOTERM_BP_DIRECT","neuron differentiation","8","240","188","16251","2.14e-2","1.00e+0","2.88","1.00e+0","1.00e+0","6.96e-3","GO:0030182~neuron differentiation","EMX1,TUBA1C,PPP1CC,CCND1,IRX4,EN1,WNT8B,FUOM"
"GOTERM_BP_DIRECT","transcription elongation by RNA polymerase I","3","240","16","16251","2.26e-2","1.00e+0","12.70","1.00e+0","1.00e+0","1.55e-3","GO:0006362~transcription elongation by RNA polymerase I","POLR2E,POLR2F,POLR2H"
"GOTERM_BP_DIRECT","glycoprotein catabolic process","3","240","16","16251","2.26e-2","1.00e+0","12.70","1.00e+0","1.00e+0","1.55e-3","GO:0006516~glycoprotein catabolic process","MAN2B2,NGLY1,FBXO44"
"GOTERM_BP_DIRECT","positive regulation of G1/S transition of mitotic cell cycle","4","240","42","16251","2.37e-2","1.00e+0","6.45","1.00e+0","1.00e+0","3.34e-3","GO:1900087~positive regulation of G1/S transition of mitotic cell cycle","DDX3Y,RRM2,TFDP1,CCND1"
"REACTOME_PATHWAY","Transcriptional regulation of granulopoiesis","5","178","68","10908","2.44e-2","3.00e-1","4.51","1.00e+0","2.83e-1","4.97e-3","R-HSA-9616222~Transcriptional regulation of granulopoiesis","H2BC8,TFDP1,TAL1,H4C12,H2BC17"
"GOTERM_BP_DIRECT","termination of RNA polymerase III transcription","3","240","17","16251","2.53e-2","1.00e+0","11.95","1.00e+0","1.00e+0","1.86e-3","GO:0006386~termination of RNA polymerase III transcription","POLR2E,POLR2F,POLR2H"
"REACTOME_PATHWAY","Adaptive Immune System","23","178","874","10908","2.58e-2","3.12e-1","1.61","1.00e+0","2.95e-1","1.51e-2","R-HSA-1280218~Adaptive Immune System","CD96,H2BC8,GLMN,LILRB1,CD1D,ATG14,FBXO44,H2BC17,TUBA1C,FCGR3A,SPSB1,STIM1,CCND1,LCK,PSMC2,H4C12,CD226,KIF20A,PIK3AP1,TRIM21,HLA-DRB1,HLA-DPA1,MICB"
"REACTOME_PATHWAY","HDACs deacetylate histones","5","178","70","10908","2.68e-2","3.21e-1","4.38","1.00e+0","3.03e-1","5.63e-3","R-HSA-3214815~HDACs deacetylate histones","H2BC8,H4C12,HDAC8,H2BC17,GATAD2A"
"GOTERM_BP_DIRECT","regulation of smooth muscle contraction","3","240","18","16251","2.82e-2","1.00e+0","11.29","1.00e+0","1.00e+0","2.20e-3","GO:0006940~regulation of smooth muscle contraction","CNN1,ORMDL3,TACR2"
"REACTOME_PATHWAY","RNA Polymerase III Abortive And Retractive Initiation","4","178","41","10908","2.85e-2","3.33e-1","5.98","1.00e+0","3.14e-1","4.34e-3","R-HSA-749476~RNA Polymerase III Abortive And Retractive Initiation","NFIA,POLR2E,POLR2F,POLR2H"
"REACTOME_PATHWAY","RNA Polymerase III Transcription","4","178","41","10908","2.85e-2","3.33e-1","5.98","1.00e+0","3.14e-1","4.34e-3","R-HSA-74158~RNA Polymerase III Transcription","NFIA,POLR2E,POLR2F,POLR2H"
"GOTERM_BP_DIRECT","response to virus","6","240","118","16251","3.03e-2","1.00e+0","3.44","1.00e+0","1.00e+0","8.14e-3","GO:0009615~response to virus","DDX3Y,CFL1,CXCR4,LILRB1,IFNW1,CD2AP"
"REACTOME_PATHWAY","Translocation of ZAP-70 to Immunological synapse","3","178","17","10908","3.03e-2","3.46e-1","10.81","1.00e+0","3.26e-1","2.45e-3","R-HSA-202430~Translocation of ZAP-70 to Immunological synapse","LCK,HLA-DRB1,HLA-DPA1"
"REACTOME_PATHWAY","Pre-NOTCH Transcription and Translation","5","178","73","10908","3.07e-2","3.46e-1","4.20","1.00e+0","3.26e-1","6.72e-3","R-HSA-1912408~Pre-NOTCH Transcription and Translation","H2BC8,TFDP1,CCND1,H4C12,H2BC17"
"REACTOME_PATHWAY","Signaling by FGFR2","5","178","73","10908","3.07e-2","3.46e-1","4.20","1.00e+0","3.26e-1","6.72e-3","R-HSA-5654738~Signaling by FGFR2","POLR2B,POLR2C,POLR2E,POLR2F,POLR2H"
"REACTOME_PATHWAY","Adipogenesis","6","178","108","10908","3.11e-2","3.46e-1","3.40","1.00e+0","3.26e-1","8.43e-3","R-HSA-9843745~Adipogenesis","MED22,HNRNPU,MED27,MED4,MED28,GATAD2A"
"REACTOME_PATHWAY","RNA Polymerase II Transcription","30","178","1258","10908","3.19e-2","3.50e-1","1.46","1.00e+0","3.30e-1","2.08e-2","R-HSA-73857~RNA Polymerase II Transcription","SLBP,ZNF692,GTF2B,YBX1,HDAC8,CCND1,POLR2B,POLR2C,POLR2E,PMAIP1,POLR2F,POLR2H,ZNF442,H2BC8,RRM2,CPSF1,TAF12,CDKN2A,MED4,MED27,SUPT5H,H2BC17,GATAD2A,SIRT3,TFDP1,ZNF71,TAL1,PSMC2,H4C12,ZNF212"
"REACTOME_PATHWAY","Aggregated β-amyloid induces FXII autocatalysis","2","178","2","10908","3.22e-2","3.50e-1","61.28","1.00e+0","3.30e-1","2.65e-4","R-HSA-9936900~Aggregated β-amyloid induces FXII autocatalysis","APP,F12"
"REACTOME_PATHWAY","Developmental Biology","33","178","1422","10908","3.30e-2","3.56e-1","1.42","1.00e+0","3.35e-1","2.21e-2","R-HSA-1266738~Developmental Biology","EIF4A1,ITGB3,CXCR4,HNRNPU,HDAC8,CACNA1G,CNN1,TUBA1C,CCND1,POLR2B,POLR2C,CFL1,POLR2E,POLR2F,POLR2H,EPHB1,H2BC8,CDKN2A,MED4,MED27,H2BC17,GATAD2A,MED28,TBX2,IL4,MED22,SCN10A,TFDP1,TAL1,PSMC2,H4C12,IAPP,PKP4"
"REACTOME_PATHWAY","Transcription-Coupled Nucleotide Excision Repair (TC-NER)","5","178","75","10908","3.34e-2","3.56e-1","4.09","1.00e+0","3.35e-1","7.52e-3","R-HSA-6781827~Transcription-Coupled Nucleotide Excision Repair (TC-NER)","POLR2B,POLR2C,POLR2E,POLR2F,POLR2H"
"REACTOME_PATHWAY","RNA Polymerase III Chain Elongation","3","178","18","10908","3.38e-2","3.56e-1","10.21","1.00e+0","3.35e-1","2.91e-3","R-HSA-73780~RNA Polymerase III Chain Elongation","POLR2E,POLR2F,POLR2H"
"GOTERM_BP_DIRECT","transcription initiation at RNA polymerase I promoter","3","240","20","16251","3.44e-2","1.00e+0","10.16","1.00e+0","1.00e+0","3.01e-3","GO:0006361~transcription initiation at RNA polymerase I promoter","POLR2E,POLR2F,POLR2H"
"REACTOME_PATHWAY","Co-inhibition by PD-1","8","178","191","10908","3.61e-2","3.76e-1","2.57","1.00e+0","3.54e-1","1.30e-2","R-HSA-389948~Co-inhibition by PD-1","H2BC8,CCND1,LCK,PSMC2,H4C12,H2BC17,HLA-DRB1,HLA-DPA1"
"REACTOME_PATHWAY","Interferon Signaling","10","178","277","10908","3.67e-2","3.78e-1","2.21","1.00e+0","3.56e-1","1.54e-2","R-HSA-913531~Interferon Signaling","EIF4A1,TUBA1C,TRIM62,IRF2,YBX1,ARIH1,TRIM21,HLA-DRB1,HSPA1A,HLA-DPA1"
"REACTOME_PATHWAY","Regulation of MITF-M-dependent genes involved in cell cycle and proliferation","3","178","19","10908","3.74e-2","3.81e-1","9.68","1.00e+0","3.59e-1","3.42e-3","R-HSA-9825892~Regulation of MITF-M-dependent genes involved in cell cycle and proliferation","CCND1,CDKN2A,TBX2"
"REACTOME_PATHWAY","FXIIa activates plasma kallikrein-kinin system","4","178","47","10908","4.05e-2","3.98e-1","5.22","1.00e+0","3.75e-1","7.08e-3","R-HSA-9970672~FXIIa activates plasma kallikrein-kinin system","H2BC8,F12,H4C12,H2BC17"
"REACTOME_PATHWAY","Gene expression (Transcription)","33","178","1447","10908","4.07e-2","3.98e-1","1.40","1.00e+0","3.75e-1","2.77e-2","R-HSA-74160~Gene expression (Transcription)","SLBP,ZNF692,GTF2B,YBX1,HDAC8,CCND1,POLR2B,POLR2C,POLR2E,KAT8,PMAIP1,POLR2F,POLR2H,ZNF442,H2BC8,RRM2,CPSF1,TAF12,CDKN2A,MED4,MED27,SUPT5H,H2BC17,GATAD2A,SIRT3,TFDP1,NFIA,ZNF71,TAL1,PSMC2,MTF2,H4C12,ZNF212"
"REACTOME_PATHWAY","Neurodegenerative Diseases","3","178","20","10908","4.11e-2","3.98e-1","9.19","1.00e+0","3.75e-1","3.97e-3","R-HSA-8863678~Neurodegenerative Diseases","APP,CDC25A,LMNB1"
"REACTOME_PATHWAY","Phosphorylation of CD3 and TCR zeta chains","3","178","20","10908","4.11e-2","3.98e-1","9.19","1.00e+0","3.75e-1","3.97e-3","R-HSA-202427~Phosphorylation of CD3 and TCR zeta chains","LCK,HLA-DRB1,HLA-DPA1"
"REACTOME_PATHWAY","Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models","3","178","20","10908","4.11e-2","3.98e-1","9.19","1.00e+0","3.75e-1","3.97e-3","R-HSA-8862803~Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models","APP,CDC25A,LMNB1"
"REACTOME_PATHWAY","Respiratory Syncytial Virus Infection Pathway","6","178","117","10908","4.17e-2","3.99e-1","3.14","1.00e+0","3.76e-1","1.22e-2","R-HSA-9820952~Respiratory Syncytial Virus Infection Pathway","MED22,PPP1CC,ARIH1,MED27,MED4,MED28"
"REACTOME_PATHWAY","RNA Polymerase I Transcription Initiation","4","178","48","10908","4.27e-2","4.05e-1","5.11","1.00e+0","3.81e-1","7.63e-3","R-HSA-73762~RNA Polymerase I Transcription Initiation","POLR2E,POLR2F,POLR2H,GATAD2A"
"GOTERM_BP_DIRECT","cell chemotaxis","5","240","90","16251","4.37e-2","1.00e+0","3.76","1.00e+0","1.00e+0","1.07e-2","GO:0060326~cell chemotaxis","TPBG,HMGB2,PIP5K1A,CXCR4,EPHB1"
"GOTERM_BP_DIRECT","negative regulation of cell cycle","4","240","56","16251","4.93e-2","1.00e+0","4.84","1.00e+0","1.00e+0","9.35e-3","GO:0045786~negative regulation of cell cycle","ZNRF4,CDKN2A,LILRB1,HOXD10"
"GOTERM_BP_DIRECT","transcription initiation at RNA polymerase III promoter","3","240","25","16251","5.18e-2","1.00e+0","8.13","1.00e+0","1.00e+0","5.75e-3","GO:0006384~transcription initiation at RNA polymerase III promoter","POLR2E,POLR2F,POLR2H"
"GOTERM_BP_DIRECT","macrophage activation","3","240","25","16251","5.18e-2","1.00e+0","8.13","1.00e+0","1.00e+0","5.75e-3","GO:0042116~macrophage activation","IL4,FCGR3A,CRTC3"
"REACTOME_PATHWAY","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","6","178","125","10908","5.27e-2","4.95e-1","2.94","1.00e+0","4.67e-1","1.65e-2","R-HSA-198933~Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","CD96,FCGR3A,CD226,LILRB1,CD1D,MICB"
"REACTOME_PATHWAY","PRC2 methylates histones and DNA","4","178","53","10908","5.45e-2","5.04e-1","4.62","1.00e+0","4.75e-1","1.08e-2","R-HSA-212300~PRC2 methylates histones and DNA","H2BC8,MTF2,H4C12,H2BC17"
"REACTOME_PATHWAY","Signaling by FGFR","5","178","88","10908","5.47e-2","5.04e-1","3.48","1.00e+0","4.75e-1","1.44e-2","R-HSA-190236~Signaling by FGFR","POLR2B,POLR2C,POLR2E,POLR2F,POLR2H"
"GOTERM_BP_DIRECT","phagocytosis, engulfment","3","240","26","16251","5.56e-2","1.00e+0","7.81","1.00e+0","1.00e+0","6.44e-3","GO:0006911~phagocytosis, engulfment","MSR1,ADGRB1,GULP1"
"GOTERM_BP_DIRECT","cell-substrate adhesion","3","240","26","16251","5.56e-2","1.00e+0","7.81","1.00e+0","1.00e+0","6.44e-3","GO:0031589~cell-substrate adhesion","ITGB3,PRKX,EPHB1"
"GOTERM_BP_DIRECT","DNA-templated transcription initiation","3","240","26","16251","5.56e-2","1.00e+0","7.81","1.00e+0","1.00e+0","6.44e-3","GO:0006352~DNA-templated transcription initiation","TAF12,GTF2B,RSF1"
"REACTOME_PATHWAY","Amyloid fiber formation","5","178","89","10908","5.66e-2","5.16e-1","3.44","1.00e+0","4.86e-1","1.51e-2","R-HSA-977225~Amyloid fiber formation","APP,H2BC8,H4C12,IAPP,H2BC17"
"GOTERM_BP_DIRECT","positive regulation of fibrinolysis","2","240","4","16251","5.75e-2","1.00e+0","33.86","1.00e+0","1.00e+0","1.28e-3","GO:0051919~positive regulation of fibrinolysis","F12,F11"
"GOTERM_BP_DIRECT","AV node cell action potential","2","240","4","16251","5.75e-2","1.00e+0","33.86","1.00e+0","1.00e+0","1.28e-3","GO:0086016~AV node cell action potential","SCN10A,CACNA1G"
"REACTOME_PATHWAY","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression","4","178","55","10908","5.97e-2","5.31e-1","4.46","1.00e+0","5.01e-1","1.22e-2","R-HSA-427389~ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression","H2BC8,H4C12,H2BC17,GATAD2A"
"REACTOME_PATHWAY","Transcriptional Regulation by TP53","11","178","352","10908","6.08e-2","5.31e-1","1.92","1.00e+0","5.01e-1","2.94e-2","R-HSA-3700989~Transcriptional Regulation by TP53","TFDP1,TAF12,CDKN2A,POLR2B,POLR2C,POLR2E,PMAIP1,POLR2F,POLR2H,SUPT5H,GATAD2A"
"REACTOME_PATHWAY","Mitotic Anaphase","8","178","215","10908","6.09e-2","5.31e-1","2.28","1.00e+0","5.01e-1","2.46e-2","R-HSA-68882~Mitotic Anaphase","TUBA1C,PPP1CC,ESPL1,CDCA5,PSMC2,HDAC8,LMNB1,SKA2"
"REACTOME_PATHWAY","Nucleosome assembly","4","178","56","10908","6.23e-2","5.31e-1","4.38","1.00e+0","5.01e-1","1.30e-2","R-HSA-774815~Nucleosome assembly","H2BC8,H4C12,RSF1,H2BC17"
"REACTOME_PATHWAY","Deposition of new CENPA-containing nucleosomes at the centromere","4","178","56","10908","6.23e-2","5.31e-1","4.38","1.00e+0","5.01e-1","1.30e-2","R-HSA-606279~Deposition of new CENPA-containing nucleosomes at the centromere","H2BC8,H4C12,RSF1,H2BC17"
"REACTOME_PATHWAY","Generic Transcription Pathway","27","178","1175","10908","6.24e-2","5.31e-1","1.41","1.00e+0","5.01e-1","4.18e-2","R-HSA-212436~Generic Transcription Pathway","ZNF692,YBX1,HDAC8,CCND1,POLR2B,POLR2C,POLR2E,PMAIP1,POLR2F,POLR2H,ZNF442,H2BC8,RRM2,TAF12,CDKN2A,MED4,MED27,SUPT5H,H2BC17,GATAD2A,SIRT3,TFDP1,ZNF71,TAL1,PSMC2,H4C12,ZNF212"
"REACTOME_PATHWAY","Mitotic Metaphase and Anaphase","8","178","216","10908","6.26e-2","5.31e-1","2.27","1.00e+0","5.01e-1","2.53e-2","R-HSA-2555396~Mitotic Metaphase and Anaphase","TUBA1C,PPP1CC,ESPL1,CDCA5,PSMC2,HDAC8,LMNB1,SKA2"
"REACTOME_PATHWAY","Separation of Sister Chromatids","7","178","173","10908","6.27e-2","5.31e-1","2.48","1.00e+0","5.01e-1","2.33e-2","R-HSA-2467813~Separation of Sister Chromatids","TUBA1C,PPP1CC,ESPL1,CDCA5,PSMC2,HDAC8,SKA2"
"GOTERM_BP_DIRECT","negative regulation of cell population proliferation","11","240","390","16251","6.35e-2","1.00e+0","1.91","1.00e+0","1.00e+0","3.05e-2","GO:0008285~negative regulation of cell population proliferation","APP,AZGP1,GAL,CDKN2A,TPBG,GLMN,ADGRB1,DAB2IP,IAPP,SSTR5,HSPA1A"
"REACTOME_PATHWAY","Reproduction","6","178","132","10908","6.36e-2","5.35e-1","2.79","1.00e+0","5.04e-1","2.10e-2","R-HSA-1474165~Reproduction","H2BC8,B4GALT1,H4C12,CXCR4,H2BC17,LMNB1"
"REACTOME_PATHWAY","Coagulation pathway","4","178","57","10908","6.50e-2","5.42e-1","4.30","1.00e+0","5.11e-1","1.38e-2","R-HSA-9769740~Coagulation pathway","APP,F12,ITGB3,F11"
"GOTERM_BP_DIRECT","amyloid fibril formation","3","240","29","16251","6.75e-2","1.00e+0","7.00","1.00e+0","1.00e+0","8.76e-3","GO:1990000~amyloid fibril formation","APP,CDKN2A,IAPP"
